path,class,mesh_is_watertight,diameter,mesh_nr_vertices,mesh_nr_faces,mesh_surface_area,mesh_volume,convex_hull_nr_vertices,convex_hull_nr_faces,convex_hull_surface_area,convex_hull_volume,bounding_box_p0,bounding_box_p1,bounding_box_surface_area,bounding_box_volume,bounding_box_diameter,distance_to_center,scale,alignment,correctly_oriented_axes,eigenvalues
['data' 'LabeledDB_new' 'Cup' '27' 'original.ply'],Cup,True,1.8312246835955206,15137,30274,9.935083355,0.4227178045833398,3280,6556,6.6252476,1.3572393139268906,[-0.64240402 -0.54915297 -0.66210902],[0.86370999 0.55448103 0.70345497],10.45195304,2.269838584,2.313255803,5.83e-05,1.506114006,0.14454713,3,[0.21552622 0.14970058 0.09932295]
['data' 'LabeledDB_new' 'Cup' '28' 'original.ply'],Cup,True,1.732562879260692,15070,30140,8.754257895,0.39048589363471237,3671,7338,6.409398674,1.3128644698439562,[-0.95955801 -0.58228201 -0.62132698],[0.727063   0.51990402 0.62940001],10.69401271,2.325064099,2.371459991,0.000118849,1.68662101,0.367860455,1,[0.20297319 0.12556895 0.11176411]
['data' 'LabeledDB_new' 'Cup' '29' 'original.ply'],Cup,True,1.8539836396234637,15127,30254,8.964377228,0.31207224582960946,1841,3678,6.483382592,1.2397388194770604,[-0.624264   -0.50029403 -0.650657  ],[0.93590599 0.490971   0.640459  ],9.681481069,1.996765061,2.254710024,5.75e-05,1.560169995,0.177885476,2,[0.19102423 0.17181352 0.08670808]
['data' 'LabeledDB_new' 'Cup' '30' 'original.ply'],Cup,True,1.7059665400629382,15006,30008,4.257558864,0.15945935385917273,1173,2342,5.622001475,1.0053270801558867,[-0.54237902 -0.92833298 -0.54100198],[0.54902703 0.51838797 0.55069798],8.699666293,1.723750568,2.115650606,0.017070105,1.446720958,0.33611533,2,[0.25427547 0.06871267 0.06865235]
['data' 'LabeledDB_new' 'Cup' '31' 'original.ply'],Cup,True,1.8902621631794094,15227,30454,10.69465008,0.9027459670770611,3925,7846,7.87809091,1.7977495445803289,[-0.963292   -0.89607    -0.64375901],[0.79341501 0.66949999 0.648166  ],14.08476112,3.553113915,2.684417848,0.000125956,1.756707013,0.72261376,0,[0.21122851 0.20053105 0.11189582]
['data' 'LabeledDB_new' 'Cup' '32' 'original.ply'],Cup,True,1.8058373570281747,14751,29502,9.68218533,0.32544126054260164,3311,6618,6.394326259,1.273504138431998,[-0.61933202 -0.62852901 -0.53199297],[0.85330999 0.70440799 0.53494799],9.912652373,2.094340048,2.254719172,0.019723782,1.472642004,0.674961036,3,[0.20070142 0.14554874 0.09958013]
['data' 'LabeledDB_new' 'Cup' '33' 'original.ply'],Cup,True,1.8190191313083812,7349,14698,10.44848657,0.656210142948316,2844,5684,7.438764156,1.730840580637283,[-0.74123597 -0.615942   -0.67457402],[0.97116601 0.65071797 0.67269999],12.3652876,2.92227916,2.520296669,0.000109146,1.712401986,0.990771281,2,[0.19789997 0.14691255 0.14391813]
['data' 'LabeledDB_new' 'Cup' '34' 'original.ply'],Cup,True,1.9225282363669456,9602,19204,11.14757432,0.87122126337617,1189,2374,8.071488664,1.8346422605243085,[-0.62625301 -0.872109   -0.793881  ],[0.629673   0.70144898 0.76441801],12.77090894,3.079623301,2.545924318,8.08e-05,1.573557973,0.337485879,1,[0.20167603 0.18117298 0.12000525]
['data' 'LabeledDB_new' 'Cup' '35' 'original.ply'],Cup,True,1.7870274908710135,15136,30268,6.277348326,0.3584771568578169,1666,3328,6.018322749,1.1324263000610926,[-0.49857801 -0.88175499 -0.475519  ],[0.50088602 0.653413   0.47873601],7.906061036,1.464156597,2.065495523,6.56e-05,1.535167992,0.336765201,2,[0.24331096 0.08143501 0.07011729]
['data' 'LabeledDB_new' 'Cup' '36' 'original.ply'],Cup,True,1.7408865146622685,9076,18152,8.935174312,0.267002328641847,2334,4664,5.926881956,1.1447533263753875,[-0.763991   -0.75379503 -0.63109499],[0.653126   0.86456001 0.71794897],12.77676733,3.093895316,2.539136316,8.09e-05,1.618355036,0.443684736,2,[0.16781501 0.12565036 0.0996674 ]
['data' 'LabeledDB_new' 'Cup' '37' 'original.ply'],Cup,True,1.8456000030014899,6270,12540,12.47798728,0.7218598546778909,821,1638,8.524179253,2.04155325886205,[-0.68779802 -0.67180198 -0.72318298],[0.66157699 0.676916   0.999318  ],12.93478836,3.134824917,2.57038183,0.000980484,1.72250098,0.02548487,2,[0.19474975 0.17417557 0.15700322]
['data' 'LabeledDB_new' 'Cup' '38' 'original.ply'],Cup,True,1.87531855287508,15064,30128,11.15897331,0.586444155153408,2786,5568,7.810242635,1.7342060736556357,[-0.90279001 -0.68393803 -0.608823  ],[0.80738503 0.61774302 0.62186003],11.86548517,2.739626474,2.476621269,0.000139476,1.710175037,0.416093077,2,[0.24481208 0.23416652 0.11203604]
['data' 'LabeledDB_new' 'Cup' '39' 'original.ply'],Cup,False,1.8749237114550876,15161,30322,11.65944235,0.2936968748861769,2479,4954,7.396323331,1.581505137743342,[-0.760185   -0.498521   -0.65945101],[0.90882701 0.62031502 0.62205499],10.87998945,2.39302119,2.383202206,0.00014723,1.66901201,0.880114831,2,[0.23573917 0.18936235 0.14197723]
['data' 'LabeledDB_new' 'Cup' '40' 'original.ply'],Cup,True,1.9958789069460159,15165,30326,11.28277655,0.39582110226203326,4614,9224,6.704658971,1.3883316747212555,[-0.514777   -0.92415297 -0.51214898],[0.51786202 0.92191797 0.51444602],9.723188315,1.957023608,2.351216405,0.000101452,1.846070945,0.288337319,2,[0.32261405 0.10306838 0.10250255]
['data' 'LabeledDB_new' 'Fish' '221' 'original.ply'],Fish,True,1.7993183506014365,7121,14238,2.451626017,0.19481716348827707,716,1428,3.558075477,0.42255073621278255,[-0.94008398 -0.30112901 -0.49203101],[0.84268701 0.29648399 0.57190597],7.195971383,1.133526046,2.160410981,0.000314509,1.782770991,0.331695922,2,[0.22744506 0.05178962 0.01813794]
['data' 'LabeledDB_new' 'Fish' '222' 'original.ply'],Fish,True,1.8356346130046604,5255,10506,1.8406226,0.1297653071031678,473,942,2.601038909,0.2251357308116745,[-0.859245   -0.25474101 -0.24972001],[0.95213801 0.28149301 0.43338001],5.149964846,0.663512255,2.008800876,0.000272126,1.811383009,0.333667181,2,[0.21213166 0.02365218 0.01383844]
['data' 'LabeledDB_new' 'Fish' '223' 'original.ply'],Fish,True,1.8095882565773436,6656,13308,2.206151162,0.13722055475525374,369,734,2.911894376,0.3315260524497608,[-0.80936998 -0.364122   -0.46480301],[0.96094698 0.424418   0.36275601],7.027141833,1.155244049,2.107290064,0.000252968,1.770316958,0.982139573,2,[0.18586512 0.03249216 0.01472382]
['data' 'LabeledDB_new' 'Fish' '224' 'original.ply'],Fish,True,1.8418089200047705,5061,10118,1.771415213,0.11013105249230044,534,1064,2.285941449,0.19030947576123772,[-0.83996898 -0.228352   -0.40005699],[0.979541   0.29079399 0.22116999],4.794854957,0.586805598,1.991494938,0.000293575,1.819509983,0.985549194,2,[0.24319794 0.01560612 0.01156559]
['data' 'LabeledDB_new' 'Fish' '225' 'original.ply'],Fish,True,1.8204449498355324,6076,12148,2.079230171,0.1278753220401063,516,1028,2.768186653,0.30525911509120124,[-0.812895   -0.28043801 -0.51563799],[0.97680002 0.33621401 0.36526   ],6.446730653,0.972175802,2.087881527,0.000270722,1.789695024,0.324438961,2,[0.20923343 0.0223986  0.01900314]
['data' 'LabeledDB_new' 'Fish' '226' 'original.ply'],Fish,True,1.9073631508126838,5216,10428,1.911427591,0.13666977952225826,526,1048,2.594409804,0.2523101575481182,[-0.91749001 -0.27020001 -0.237113  ],[0.92662799 0.28842199 0.37978101],5.024801593,0.635502546,2.023212285,0.000335665,1.844117999,0.334611712,2,[0.22418628 0.02021099 0.01430723]
['data' 'LabeledDB_new' 'Fish' '227' 'original.ply'],Fish,True,1.9073631508126838,5216,10428,1.911427591,0.13666977952225826,526,1048,2.594409804,0.2523101575481182,[-0.91749001 -0.27020001 -0.237113  ],[0.92662799 0.28842199 0.37978101],5.024801593,0.635502546,2.023212285,0.000335665,1.844117999,0.334611712,2,[0.22418628 0.02021099 0.01430723]
['data' 'LabeledDB_new' 'Fish' '228' 'original.ply'],Fish,True,1.8151040743348141,5592,11180,1.960690186,0.1374988671683841,467,930,2.897209266,0.27958642470364875,[-0.26196    -0.83551902 -0.34877199],[0.26579401 0.95674098 0.439248  ],5.548179585,0.745366351,2.027731655,0.00031236,1.792259991,0.013865677,2,[0.223029   0.02595641 0.01424744]
['data' 'LabeledDB_new' 'Fish' '229' 'original.ply'],Fish,True,1.8954841373875642,5245,10486,2.024837234,0.150119364576196,462,920,2.872457156,0.2639562122144327,[-0.27669799 -0.243222   -0.951464  ],[0.287678   0.43098301 0.923361  ],5.405255499,0.713380515,2.070758662,0.000263338,1.874825001,0.333598413,1,[0.22537945 0.02489672 0.01604071]
['data' 'LabeledDB_new' 'Fish' '230' 'original.ply'],Fish,True,1.8125102103777846,7573,15142,2.630009973,0.21564111849653259,786,1568,3.707136811,0.4539549184496869,[-0.94691002 -0.49532899 -0.31258801],[0.84376597 0.58611399 0.314026  ],7.472447931,1.213446786,2.183731797,0.000296554,1.790675998,0.996080989,2,[0.23579471 0.05429489 0.01961047]
['data' 'LabeledDB_new' 'Fish' '231' 'original.ply'],Fish,True,1.8140244127684597,6264,12524,2.08513765,0.1434906840135904,581,1158,2.774221572,0.2724742726414186,[-0.815943   -0.316728   -0.45187899],[0.97258002 0.37073901 0.28534299],6.10980971,0.906451713,2.053027455,0.000227392,1.788523018,0.984371792,2,[0.21792585 0.02412814 0.01576611]
['data' 'LabeledDB_new' 'Fish' '232' 'original.ply'],Fish,True,1.8474184836907657,5440,10876,1.877396299,0.1205892181358233,802,1600,2.455067708,0.21042417872106045,[-0.855322   -0.276683   -0.31977201],[0.95205998 0.30417699 0.22679199],4.710325928,0.573802496,1.975540478,0.000295797,1.807381988,0.980153807,2,[0.24230779 0.02108813 0.0105393 ]
['data' 'LabeledDB_new' 'Fish' '233' 'original.ply'],Fish,True,1.7104372242050998,10186,20368,3.04712807,0.24684936973558114,753,1502,3.563779024,0.5008330964214059,[-0.71025598 -0.46470001 -0.59573001],[0.94937497 0.50747299 0.42504701],8.599866815,1.646971057,2.177494196,0.000133729,1.659630954,0.968238376,2,[0.17244541 0.05066035 0.03362682]
['data' 'LabeledDB_new' 'Fish' '234' 'original.ply'],Fish,True,1.8452713043561262,7498,14992,2.628779282,0.18965402639330928,574,1144,3.29481065,0.40646405571030564,[-0.83177203 -0.41735199 -0.36420301],[0.97583598 0.501369   0.43848401],7.698152634,1.333012235,2.180780003,0.000243673,1.807608008,0.980413928,2,[0.19203553 0.04278505 0.01820528]
['data' 'LabeledDB_new' 'Fish' '235' 'original.ply'],Fish,True,1.8557558022706324,5250,10496,1.845555633,0.11737646307456896,374,744,2.487815653,0.22050351531764764,[-0.85608798 -0.261006   -0.462946  ],[0.96107101 0.30706599 0.243146  ],5.432939298,0.728882623,2.030600532,0.000281694,1.817158997,0.972267943,2,[0.24368277 0.0172644  0.01308391]
['data' 'LabeledDB_new' 'Fish' '236' 'original.ply'],Fish,True,1.829733546321996,4845,9686,1.643808371,0.09076006204185495,416,828,2.261703884,0.1833297179461352,[-0.82991099 -0.228387   -0.42097399],[0.95083499 0.31183299 0.29037601],5.226027428,0.68431484,1.992213018,0.00030344,1.780745983,0.973614944,2,[0.23413486 0.01513669 0.0100064 ]
['data' 'LabeledDB_new' 'Fish' '237' 'original.ply'],Fish,True,1.8331410469002294,4439,8874,1.489046454,0.0806464653133256,466,928,2.005225869,0.1428372548836306,[-0.83983701 -0.21594299 -0.32591301],[0.96163303 0.26069501 0.231417  ],4.25661414,0.478550905,1.945017953,0.000334957,1.801470041,0.984846775,2,[0.23580851 0.01375491 0.00767941]
['data' 'LabeledDB_new' 'Fish' '238' 'original.ply'],Fish,True,1.8161566167572227,5096,10188,1.663834974,0.09664374284385602,488,972,2.320650623,0.19173079955285974,[-0.82502699 -0.235357   -0.39589599],[0.93846798 0.26833799 0.29535401],4.910917293,0.614012204,1.95996166,0.000273265,1.763494968,0.979353502,3,[0.23486149 0.01519071 0.01115992]
['data' 'LabeledDB_new' 'Fish' '239' 'original.ply'],Fish,True,1.8761896950641164,5121,10238,1.86927536,0.12451629870718178,682,1360,2.164611208,0.16966833767216769,[-0.87110502 -0.30575201 -0.25510201],[0.98542601 0.36428201 0.19132701],4.74374178,0.555330438,2.023598749,0.000303909,1.856531024,0.98671338,2,[0.23131708 0.02166157 0.00889004]
['data' 'LabeledDB_new' 'Fish' '240' 'original.ply'],Fish,True,1.7965109236923387,6833,13662,2.233843248,0.15494066115609081,618,1232,2.95537631,0.2840924194649837,[-0.796664 -0.337138 -0.429387],[0.94907099 0.44266599 0.235644  ],6.081785658,0.905327393,2.024339683,0.000198747,1.74573499,0.974021009,2,[0.21204625 0.03351575 0.01407861]
['data' 'LabeledDB_new' 'FourLeg' '381' 'original.ply'],FourLeg,True,1.7298318142280458,6938,13872,2.834354357,0.24254708811778666,271,538,4.068415224,0.5606529565988001,[-0.66026503 -0.58982903 -0.28568   ],[0.97386402 0.47252399 0.28537899],6.551744479,0.991370922,2.031029306,0.029717819,1.634129047,0.977677096,2,[0.19480935 0.05380363 0.02248479]
['data' 'LabeledDB_new' 'FourLeg' '382' 'original.ply'],FourLeg,True,1.9265488367343664,8078,16152,2.518692336,0.15835994532433886,568,1132,4.161098258,0.5580436272340284,[-0.435902   -0.75561601 -0.69051802],[0.272533   0.79074198 0.58828098],7.957842267,1.400916783,2.128010821,0.000116527,1.546357989,0.219552006,1,[0.20219102 0.06005135 0.02047064]
['data' 'LabeledDB_new' 'FourLeg' '383' 'original.ply'],FourLeg,True,1.8591598100388915,13331,26658,3.588505881,0.3023131052760027,412,820,4.54264325,0.6597381987352336,[-0.29517701 -0.99482697 -0.51956898],[0.29601601 0.805897   0.40243199],6.539850477,0.981539595,2.10765315,0.030491655,1.80072397,0.02338101,0,[0.30580249 0.05006234 0.02826095]
['data' 'LabeledDB_new' 'FourLeg' '384' 'original.ply'],FourLeg,True,1.995454015857797,4712,9420,3.006333895,0.1979503793371039,295,586,4.508909393,0.5752887348359623,[-0.229803   -0.99914998 -0.420185  ],[0.22865701 0.99251801 0.67921603],7.213546677,1.0038632,2.320691612,0.000407175,1.991667986,0.024261461,2,[0.25113065 0.06025581 0.01733994]
['data' 'LabeledDB_new' 'FourLeg' '385' 'original.ply'],FourLeg,True,1.8291919014472309,10436,20868,3.080083855,0.20696209996435386,705,1406,4.59230701,0.5902691197110169,[-0.77708298 -0.71964502 -0.255539  ],[0.985057   0.60613602 0.25277299],7.811678108,1.187524453,2.263009889,8.39e-05,1.762139976,0.956211901,1,[0.2409277  0.07504982 0.01586445]
['data' 'LabeledDB_new' 'FourLeg' '386' 'original.ply'],FourLeg,True,1.9012869810344943,2087,4170,3.304109106,0.23766078060694432,114,224,5.54418076,0.905185305411425,[-0.75334102 -0.54312098 -0.58165801],[0.87363398 0.666825   0.55577803],10.39073599,2.239101812,2.324817766,0.000152949,1.626975,0.720533706,2,[0.23371344 0.13041773 0.02617162]
['data' 'LabeledDB_new' 'FourLeg' '387' 'original.ply'],FourLeg,True,1.9590283812048805,14680,29356,2.732164498,0.1699875774799209,485,966,4.172552932,0.47778153080598235,[-0.90003002 -0.756033   -0.34790301],[0.69644099 0.69805598 0.32817599],8.767660964,1.569457181,2.262780876,0.000243442,1.596471012,0.873999053,2,[0.21645594 0.07953438 0.01267969]
['data' 'LabeledDB_new' 'FourLeg' '388' 'original.ply'],FourLeg,True,1.885917911993354,8411,16818,3.712778226,0.2985723503336373,476,948,4.677984695,0.6952084387337214,[-0.866458   -0.60413802 -0.326592  ],[0.99783897 0.43366501 0.32978499],7.67928938,1.269940497,2.232368489,0.000102625,1.864296973,0.993166557,2,[0.23461498 0.07666371 0.02412875]
['data' 'LabeledDB_new' 'FourLeg' '389' 'original.ply'],FourLeg,True,1.9429246594843697,9490,18976,3.012498917,0.16761143389756053,235,466,4.611849639,0.6519012053199147,[-0.282428   -0.81520599 -0.67968702],[0.288643   0.78317899 0.67260897],7.693075863,1.234364026,2.170175356,0.000147996,1.598384976,0.183753155,2,[0.21939339 0.06167889 0.02271499]
['data' 'LabeledDB_new' 'FourLeg' '390' 'original.ply'],FourLeg,True,1.820129167343635,9239,18474,1.54371874,0.05196750936886383,228,452,3.107883388,0.3079528020679201,[-0.246158   -0.73803997 -0.49889001],[0.24578699 0.942716   0.572236  ],6.308152051,0.885649292,2.052866644,9.37e-05,1.680755973,0.128649772,1,[0.18259807 0.03831466 0.01197312]
['data' 'LabeledDB_new' 'FourLeg' '391' 'original.ply'],FourLeg,True,1.7906381159498317,4315,8626,3.077273067,0.22380902196569744,263,522,4.081708439,0.5175762808439625,[-0.26796401 -0.56110901 -0.87076002],[0.244835 0.423509 0.838027],6.127355818,0.862785603,2.037741038,0.00020116,1.708787024,0.334440923,0,[0.34348636 0.05712441 0.01136007]
['data' 'LabeledDB_new' 'FourLeg' '392' 'original.ply'],FourLeg,True,1.8945734206108826,8618,17232,3.263267333,0.27306671397814397,438,872,4.374117052,0.601091143688326,[-0.83480102 -0.58748001 -0.31363201],[0.99480301 0.44329399 0.31770501],7.383541579,1.190643694,2.192836603,0.000106054,1.82960403,0.999493038,1,[0.25502501 0.05624164 0.02060857]
['data' 'LabeledDB_new' 'FourLeg' '393' 'original.ply'],FourLeg,True,1.8801284963426268,9757,19510,2.526762996,0.13770059366474632,541,1078,3.915428234,0.457703321295649,[-0.21931501 -0.74706298 -0.740852  ],[0.21889301 0.65553701 0.69255   ],6.506496868,0.881012669,2.052791829,0.000110141,1.433402002,0.206166534,1,[0.3672649  0.08583311 0.00818859]
['data' 'LabeledDB_new' 'FourLeg' '394' 'original.ply'],FourLeg,True,1.8397242457257703,9009,18014,2.385797334,0.12999573968148764,395,786,4.339846122,0.47722090281606383,[-0.72456598 -0.21842401 -0.69334102],[0.80032402 0.22700401 0.575064  ],6.356779987,0.861537127,2.03286668,0.018710008,1.524890006,0.352742343,0,[0.17811374 0.1051757  0.01400523]
['data' 'LabeledDB_new' 'FourLeg' '395' 'original.ply'],FourLeg,True,1.8054342484023835,11312,22620,2.614422205,0.15259068748750934,262,520,4.252140512,0.5254288099296308,[-0.76732701 -0.69775498 -0.51844001],[0.99256903 0.524252   0.48355401],10.27690842,2.154893575,2.365275275,0.003714698,1.75989604,0.905857013,2,[0.21835525 0.06265673 0.01536636]
['data' 'LabeledDB_new' 'FourLeg' '396' 'original.ply'],FourLeg,True,1.972889557203123,5538,11072,2.785764738,0.1683748390182801,284,564,3.904209317,0.44410373906696715,[-0.81437701 -0.74798    -0.206627  ],[0.75188702 0.70007801 0.206599  ],7.027274797,0.937213569,2.172742677,0.001628333,1.566264033,0.938467474,1,[0.20151971 0.07344783 0.01236126]
['data' 'LabeledDB_new' 'FourLeg' '397' 'original.ply'],FourLeg,True,1.824613710620697,7268,14532,2.698757418,0.16746469438777464,380,756,3.933930641,0.45017721405074845,[-0.23051099 -0.70656598 -0.75557399],[0.231012   0.59555203 0.82830399],6.788699096,0.951843197,2.101709835,0.000122775,1.583877981,0.310233528,1,[0.20772908 0.0678794  0.01397618]
['data' 'LabeledDB_new' 'FourLeg' '398' 'original.ply'],FourLeg,True,1.4665438238521475,1480,2956,1.539604356,0.07096172697795809,136,268,2.194496631,0.19551629232114873,[-0.99976099 -0.46562099 -0.165829  ],[0.43333599 0.42938501 0.166005  ],4.110348247,0.425620378,1.721893286,0.002427019,1.433096975,0.86077989,1,[0.18464924 0.04709189 0.00655919]
['data' 'LabeledDB_new' 'FourLeg' '399' 'original.ply'],FourLeg,True,1.9449947892537978,3911,7818,2.797704126,0.17419317232806344,203,402,4.498922392,0.5956372452746724,[-0.360116   -0.69514602 -0.71157002],[0.27877799 0.87548298 0.67637098],8.140305979,1.392750818,2.191219117,0.00025799,1.570629001,0.232046677,1,[0.17799849 0.09580588 0.0193018 ]
['data' 'LabeledDB_new' 'FourLeg' '400' 'original.ply'],FourLeg,True,1.8652539138313766,3703,7402,2.36079031,0.12591622847930442,213,422,4.200491978,0.5537664631233645,[-0.26791599 -0.653126   -0.69217902],[0.26203799 0.37251201 0.98456299],6.303734846,0.911377956,2.035742704,0.000240153,1.676742017,0.326063563,2,[0.23628834 0.05208591 0.0133169 ]
['data' 'LabeledDB_new' 'Glasses' '41' 'original.ply'],Glasses,True,1.4123988954294402,7016,14028,0.781510151,0.009987584867448518,714,1424,2.843121607,0.2641594301360403,[-0.51019502 -0.21868099 -0.19441099],[0.51334    0.86540502 0.132662  ],3.597891825,0.362920191,1.526382375,9.5e-05,1.084086016,0.999942952,2,[0.11956151 0.09908794 0.00853087]
['data' 'LabeledDB_new' 'Glasses' '42' 'original.ply'],Glasses,True,1.4254587285534288,4164,8324,0.573384969,0.00807370824139021,448,892,2.272949816,0.1752645100583136,[-0.82949603 -0.160265   -0.174753  ],[0.42137599 0.744645   0.13230699],3.587761988,0.347569367,1.574112049,0.000256036,1.250872016,0.995425411,1,[0.12015093 0.05750285 0.00588329]
['data' 'LabeledDB_new' 'Glasses' '43' 'original.ply'],Glasses,True,1.3979824296042156,3414,6824,0.459976866,0.005443339738255558,807,1610,2.066416729,0.1372731180092232,[-0.82448697 -0.13022199 -0.70911598],[0.43136901 0.114313   0.212587  ],3.38003112,0.283055659,1.576866508,0.00044407,1.255855978,0.337274993,0,[0.12658177 0.06132993 0.00334808]
['data' 'LabeledDB_new' 'Glasses' '44' 'original.ply'],Glasses,True,1.3806372391532633,6288,12572,0.881705016,0.011509774799997855,938,1872,2.94954186,0.2685905382264244,[-0.52431899 -0.177508   -0.92174798],[0.52850598 0.16164599 0.29026699],4.088338276,0.432773933,1.640867499,0.000207286,1.212014973,0.341397895,0,[0.13519643 0.13095707 0.00591578]
['data' 'LabeledDB_new' 'Glasses' '45' 'original.ply'],Glasses,True,1.3931130892148476,5399,10794,0.756253776,0.01244060627834921,1016,2028,2.818520418,0.19203443551630986,[-0.61841398 -0.17678501 -0.89774001],[0.61668497 0.14759099 0.19092301],4.196758337,0.436158097,1.678057323,0.000162041,1.235098958,0.342814715,0,[0.15555072 0.07015888 0.00599238]
['data' 'LabeledDB_new' 'Glasses' '46' 'original.ply'],Glasses,True,1.8913761536236193,2394,4784,0.663461124,0.012862420439577906,309,614,1.570726188,0.09288490353804259,[-0.99671102 -0.099818   -0.158213  ],[0.83215201 0.45801601 0.120276  ],3.369741723,0.284115033,1.932220191,0.000696256,1.828863025,0.983242487,1,[0.2355901  0.01254116 0.00530566]
['data' 'LabeledDB_new' 'Glasses' '47' 'original.ply'],Glasses,True,1.9851230704542382,2028,4052,0.630483201,0.012198340140447092,301,598,1.080445892,0.03568033043715177,[-0.997563 -0.044583 -0.156803],[0.987167   0.092473   0.12597799],1.744039808,0.076921846,2.009453316,0.000938686,1.984730005,0.338207114,1,[0.25684971 0.00510098 0.00102231]
['data' 'LabeledDB_new' 'Glasses' '48' 'original.ply'],Glasses,True,1.5136334571512775,5176,10348,0.800924185,0.011496055691594143,564,1124,2.64697747,0.22706826700576735,[-0.84580201 -0.21551999 -0.178388  ],[0.49074399 0.75177199 0.153024  ],4.112699583,0.428459456,1.682808044,0.000211461,1.336546004,0.997701138,1,[0.1669091  0.07804943 0.0065572 ]
['data' 'LabeledDB_new' 'Glasses' '49' 'original.ply'],Glasses,True,1.6918023736323216,3110,6220,0.76975765,0.01313172383089647,383,762,2.466926611,0.190509671804173,[-0.84057099 -0.186472   -0.168001  ],[0.84951198 0.52805799 0.14126299],3.902550328,0.373471822,1.860800301,0.000536112,1.690082967,0.998669615,2,[0.22470271 0.04862023 0.00595449]
['data' 'LabeledDB_new' 'Glasses' '50' 'original.ply'],Glasses,True,1.4323441996464805,7420,14836,0.859205874,0.012581676048908357,805,1606,2.949380932,0.2825359905809545,[-0.517775   -0.236303   -0.19737101],[0.52528  0.861516 0.135842],3.716905292,0.381557408,1.550548674,9.02e-05,1.097819,0.999987586,2,[0.12560355 0.10911415 0.0089031 ]
['data' 'LabeledDB_new' 'Glasses' '51' 'original.ply'],Glasses,True,1.5516443445164705,2858,5712,0.615490074,0.010101238449719366,501,998,2.471537252,0.19443734900313284,[-0.82386702 -0.18606199 -0.164938  ],[0.72596002 0.64252299 0.11183   ],3.884863533,0.355415348,1.779077698,0.000461854,1.549827039,0.999941726,1,[0.16651032 0.05857882 0.00638581]
['data' 'LabeledDB_new' 'Glasses' '52' 'original.ply'],Glasses,True,1.8868819115125826,1554,3104,0.45519483,0.007843516205093269,305,606,1.546311853,0.08504677771223583,[-0.956824 -0.10603  -0.143097],[0.922364   0.37041599 0.086453  ],2.872134715,0.205523362,1.952188906,0.0011597,1.879188001,0.998961215,1,[0.20335759 0.01266973 0.00467957]
['data' 'LabeledDB_new' 'Glasses' '53' 'original.ply'],Glasses,True,1.8181520985791901,2496,4988,0.652653521,0.011313753544135824,313,622,1.837956256,0.11694306966397904,[-0.988805 -0.120865 -0.147365],[0.781299 0.521698 0.141985],3.671017065,0.329107657,1.905224074,0.000640512,1.770103991,0.984413611,1,[0.23493433 0.01934954 0.00501101]
['data' 'LabeledDB_new' 'Glasses' '54' 'original.ply'],Glasses,True,1.432241521879476,7407,14810,0.830055468,0.012047470733364913,912,1820,2.936608653,0.278603887277284,[-0.51859701 -0.196584   -0.86150497],[0.52383602 0.134637   0.23619699],3.706276861,0.379009824,1.549620459,8.24e-05,1.097701967,0.336939955,1,[0.12605132 0.1091077  0.00890266]
['data' 'LabeledDB_new' 'Glasses' '55' 'original.ply'],Glasses,True,1.5176976246855731,2850,5696,0.58753451,0.00949170235581755,484,964,2.370688658,0.18340586259575964,[-0.84644198 -0.161081   -0.64218599],[0.666502   0.10985    0.18396001],3.767289177,0.33864007,1.74497,0.000695291,1.512943983,0.334578317,0,[0.16174893 0.05606652 0.00602658]
['data' 'LabeledDB_new' 'Glasses' '56' 'original.ply'],Glasses,True,1.510582722311184,8771,17538,1.438253336,0.022577476705691667,534,1064,3.115336235,0.29453926463258606,[-0.65097398 -0.286924   -0.244029  ],[0.65322602 0.98567301 0.161228  ],5.407972096,0.672613563,1.86672816,8.9e-05,1.304199994,0.348921157,1,[0.15610503 0.1434612  0.00992437]
['data' 'LabeledDB_new' 'Glasses' '57' 'original.ply'],Glasses,True,1.431498208963234,7413,14822,0.830415155,0.01205165639959928,925,1846,2.938728075,0.2795987515811548,[-0.517497 -0.236141 -0.196613],[0.52422398 0.86131197 0.13461199],3.703575333,0.378669591,1.548965986,9.06e-05,1.097452968,0.999988863,2,[0.12598339 0.10920206 0.00891967]
['data' 'LabeledDB_new' 'Glasses' '58' 'original.ply'],Glasses,True,1.9435315491364489,1857,3710,0.546461585,0.009175809707746917,252,500,1.220629386,0.04844703793033511,[-0.95286298 -0.055087   -0.136317  ],[0.99023098 0.16637801 0.120757  ],1.973558285,0.110625964,1.972497886,0.00098375,1.943093956,0.548543009,2,[0.25924817 0.00483835 0.00203838]
['data' 'LabeledDB_new' 'Glasses' '59' 'original.ply'],Glasses,True,1.7643652856369467,2895,5786,0.794733638,0.016391419269559532,474,944,2.388846641,0.18467069391318655,[-0.89660603 -0.195811   -0.162405  ],[0.86693102 0.49078199 0.113191  ],3.772156454,0.333700508,1.912439809,0.000520224,1.763537049,0.99950195,1,[0.23013605 0.04388912 0.00688009]
['data' 'LabeledDB_new' 'Glasses' '60' 'original.ply'],Glasses,True,1.8602732014440462,2375,4746,0.650122666,0.01268638149602567,367,730,1.697054257,0.10281094779154652,[-0.99216402 -0.123572   -0.145264  ],[0.80916899 0.49388099 0.100408  ],3.412932892,0.273245846,1.920000921,0.000693799,1.80133301,0.985338263,1,[0.24153682 0.01585276 0.00546404]
