path,d1,d2,d3,d4,a3
['data' 'LabeledDB_new' 'Table' '144' 'normalized_v2.ply'],"[0.0066 0.0236 0.0412 0.0546 0.0748 0.0864 0.1066 0.1206 0.1612 0.1878
 0.1    0.0366 0.     0.     0.     0.     0.     0.     0.     0.    ]","[0.0273215  0.07972925 0.11904675 0.14024575 0.1471545  0.1435105
 0.128025   0.100994   0.06978525 0.03489575 0.00867325 0.0006185
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[1.56993750e-02 1.02650375e-01 1.66865500e-01 1.84314500e-01
 1.79624125e-01 1.49538750e-01 1.06242125e-01 6.33658750e-02
 2.67652500e-02 4.86962500e-03 6.45000000e-05 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[9.8979840e-02 2.4648448e-01 3.3421600e-01 1.8290208e-01 8.5443680e-02
 4.2263200e-02 9.2126400e-03 4.9696000e-04 1.1200000e-06 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.02509586 0.05255548 0.05515046 0.05586931 0.05774477 0.05812652
 0.05788441 0.05671738 0.05517744 0.05397663 0.05263709 0.05137757
 0.05008994 0.04939285 0.04819567 0.04672601 0.04558868 0.04414327
 0.04259947 0.04095117]"
['data' 'LabeledDB_new' 'Table' '145' 'normalized_v2.ply'],"[0.     0.     0.0076 0.028  0.0528 0.0596 0.071  0.0774 0.099  0.1004
 0.1366 0.146  0.1044 0.0288 0.0218 0.0178 0.0218 0.0162 0.0096 0.0012]","[0.015854   0.046925   0.069513   0.0872735  0.100195   0.1073835
 0.10984675 0.11232275 0.11524375 0.09139475 0.0666265  0.04613575
 0.0221015  0.00831075 0.0008735  0.         0.         0.
 0.         0.        ]","[0.00643125 0.04261062 0.09962275 0.1194455  0.1299855  0.13229313
 0.1255425  0.110825   0.09041825 0.06803212 0.04596825 0.0227515
 0.00578275 0.00029088 0.         0.         0.         0.
 0.         0.        ]","[4.8917600e-02 1.0361840e-01 1.8902640e-01 1.8631360e-01 1.2402192e-01
 1.0090896e-01 8.7983520e-02 6.9357440e-02 4.7385120e-02 2.7217440e-02
 1.2184000e-02 2.7716800e-03 2.8480000e-04 9.1200000e-06 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.01556164 0.03321618 0.04288772 0.04513314 0.04672682 0.04825601
 0.04920902 0.05086201 0.0518894  0.05308813 0.05448928 0.05598929
 0.05722898 0.05855928 0.05964715 0.05978226 0.05815656 0.0557831
 0.0529768  0.05055721]"
['data' 'LabeledDB_new' 'Table' '146' 'normalized_v2.ply'],"[0.0008 0.0068 0.0174 0.0354 0.049  0.0626 0.0962 0.1102 0.1176 0.1236
 0.1276 0.1612 0.0342 0.02   0.0194 0.0178 0.0002 0.     0.     0.    ]","[0.01283675 0.04606675 0.07178425 0.098832   0.119814   0.1357065
 0.14311025 0.131915   0.1061335  0.07449875 0.03896075 0.01541775
 0.00460525 0.0003185  0.         0.         0.         0.
 0.         0.        ]","[0.00383488 0.03268425 0.086988   0.13061987 0.15155912 0.15619788
 0.14803588 0.12640175 0.09052588 0.04966462 0.01891488 0.00414612
 0.00042688 0.         0.         0.         0.         0.
 0.         0.        ]","[1.5548160e-02 8.6560000e-02 1.6911312e-01 2.0423312e-01 1.7965776e-01
 1.3342656e-01 9.7226560e-02 6.4412640e-02 3.4220960e-02 1.2894880e-02
 2.4801600e-03 2.1232000e-04 1.3760000e-05 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.01074876 0.02574969 0.03412331 0.03982745 0.0431825  0.04572806
 0.04770223 0.0498865  0.05204107 0.05445687 0.05678941 0.05892889
 0.06052205 0.06171961 0.06178583 0.06158838 0.06054591 0.0595161
 0.05838063 0.05677675]"
['data' 'LabeledDB_new' 'Table' '147' 'normalized_v2.ply'],"[0.0032 0.0122 0.0326 0.044  0.0598 0.0634 0.0848 0.0864 0.1032 0.1186
 0.1506 0.192  0.0292 0.02   0.     0.     0.     0.     0.     0.    ]","[0.0160075  0.05937225 0.088832   0.1122375  0.12795875 0.1312895
 0.12502375 0.11742775 0.09435625 0.068544   0.0455895  0.01318025
 0.000181   0.         0.         0.         0.         0.
 0.         0.        ]","[0.00774912 0.05014375 0.12779762 0.16873037 0.167903   0.1566295
 0.130693   0.09437513 0.05780462 0.02867663 0.00877575 0.0007215
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[5.9425280e-02 1.1883232e-01 2.2218112e-01 2.4815696e-01 1.6558176e-01
 8.3993120e-02 5.6000000e-02 3.1465120e-02 1.2170400e-02 2.0513600e-03
 1.4080000e-04 1.7600000e-06 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.01538669 0.02998244 0.04725469 0.0534195  0.0559566  0.05635196
 0.05692953 0.05764091 0.05808445 0.05739437 0.05680559 0.05569281
 0.0545482  0.05345424 0.05221146 0.05106752 0.04955714 0.04791026
 0.04623402 0.0441176 ]"
['data' 'LabeledDB_new' 'Table' '148' 'normalized_v2.ply'],"[0.0024 0.0158 0.0276 0.044  0.055  0.066  0.077  0.0862 0.115  0.18
 0.1952 0.1358 0.     0.     0.     0.     0.     0.     0.     0.    ]","[0.018495   0.0609975  0.09570675 0.12361625 0.13049825 0.13057225
 0.12865225 0.11185125 0.095444   0.069067   0.031807   0.0032925
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[8.02375000e-03 5.71308750e-02 1.35504875e-01 1.67966250e-01
 1.77414000e-01 1.62593750e-01 1.28837625e-01 8.66343750e-02
 4.91216250e-02 2.21070000e-02 4.58275000e-03 8.31250000e-05
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[5.4648800e-02 1.3603920e-01 2.4142544e-01 2.4728128e-01 1.5928224e-01
 9.7815200e-02 4.9142560e-02 1.3348800e-02 1.0046400e-03 1.1840000e-05
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.01662275 0.03781277 0.04929999 0.053106   0.05549294 0.05712234
 0.05833455 0.05868833 0.05799789 0.05698443 0.05564982 0.05417036
 0.05243244 0.05160039 0.05065982 0.04966071 0.04827728 0.04669878
 0.04534381 0.04404459]"
['data' 'LabeledDB_new' 'Table' '149' 'normalized_v2.ply'],"[0.003  0.0206 0.0312 0.0482 0.0616 0.0726 0.0846 0.1008 0.1148 0.1522
 0.1692 0.1412 0.     0.     0.     0.     0.     0.     0.     0.    ]","[0.02029975 0.065918   0.100859   0.12357875 0.13336025 0.1339655
 0.12825525 0.11051225 0.0877615  0.061987   0.02962525 0.0038775
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[9.21150000e-03 6.21378750e-02 1.43399875e-01 1.68715750e-01
 1.72750000e-01 1.56489625e-01 1.24287250e-01 8.64695000e-02
 5.09091250e-02 2.12337500e-02 4.31637500e-03 7.93750000e-05
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[7.7007840e-02 1.6815232e-01 2.8240320e-01 2.5142752e-01 1.2356480e-01
 6.0113760e-02 2.8199040e-02 8.2185600e-03 8.9264000e-04 2.0320000e-05
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.01875469 0.04200055 0.05288964 0.05505005 0.05677437 0.05787399
 0.05792399 0.05749862 0.05656591 0.05551584 0.0542347  0.05340109
 0.05215214 0.05098677 0.04971979 0.04846422 0.04707075 0.04594214
 0.04418494 0.04299582]"
['data' 'LabeledDB_new' 'Table' '150' 'normalized_v2.ply'],"[0.         0.         0.         0.05796229 0.10348977 0.11091055
 0.11572403 0.1273566  0.13758524 0.16064982 0.07661452 0.01143201
 0.01083032 0.01223426 0.01323706 0.01223426 0.01323706 0.01243482
 0.01323706 0.01083032]","[2.105550e-02 6.266075e-02 9.967925e-02 1.238180e-01 1.384345e-01
 1.409170e-01 1.254005e-01 9.075525e-02 6.244500e-02 4.493350e-02
 4.100975e-02 3.116550e-02 1.399250e-02 3.687250e-03 4.575000e-05
 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00]","[0.008937   0.06122362 0.12800125 0.155812   0.16934088 0.1559365
 0.12708175 0.0877725  0.05447312 0.03100175 0.01509638 0.00490888
 0.00041437 0.         0.         0.         0.         0.
 0.         0.        ]","[4.0128000e-02 1.1758544e-01 1.9554144e-01 1.8349200e-01 1.4187328e-01
 1.1991584e-01 9.1987200e-02 6.1978720e-02 3.2775680e-02 1.2174720e-02
 2.4497600e-03 9.7920000e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.01503887 0.03153406 0.04264965 0.04782497 0.05121638 0.05455209
 0.05719784 0.05822038 0.05845322 0.05710404 0.05540726 0.05420164
 0.05320147 0.05199085 0.05106259 0.05025431 0.05050525 0.05135661
 0.05294983 0.0552787 ]"
['data' 'LabeledDB_new' 'Table' '151' 'normalized_v2.ply'],"[0.0012 0.0126 0.031  0.038  0.0568 0.061  0.0742 0.083  0.0998 0.1112
 0.11   0.0936 0.0858 0.0992 0.0382 0.0044 0.     0.     0.     0.    ]","[1.7525500e-02 5.5029500e-02 7.8466250e-02 9.8261750e-02 1.1203175e-01
 1.1604250e-01 1.1453375e-01 1.1056475e-01 1.1061300e-01 9.0165500e-02
 4.8882250e-02 2.6284500e-02 1.6679250e-02 4.8565000e-03 6.3250000e-05
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.0075185  0.05173613 0.11480425 0.139092   0.15247175 0.14999575
 0.13185075 0.10291063 0.07045037 0.04399    0.02544    0.00925225
 0.00048762 0.         0.         0.         0.         0.
 0.         0.        ]","[5.2311200e-02 1.4705472e-01 2.4385120e-01 2.1998512e-01 1.3166048e-01
 9.2914240e-02 6.2480800e-02 3.3124160e-02 1.2895200e-02 3.1593600e-03
 4.9776000e-04 6.5280000e-05 4.8000000e-07 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.01699301 0.04035815 0.04966242 0.05173283 0.05389659 0.05625694
 0.0575924  0.0582598  0.05793395 0.05669184 0.05517326 0.05343498
 0.05216863 0.05139374 0.0511644  0.05036236 0.04926746 0.04787567
 0.04589816 0.04388341]"
['data' 'LabeledDB_new' 'Table' '152' 'normalized_v2.ply'],"[0.005  0.0294 0.0586 0.0784 0.1068 0.09   0.079  0.0762 0.0768 0.0734
 0.1046 0.1482 0.047  0.0262 0.0004 0.     0.     0.     0.     0.    ]","[0.03344225 0.09281625 0.12546725 0.14627125 0.13707375 0.1102375
 0.08938525 0.0753995  0.062384   0.05235075 0.05111175 0.02337775
 0.00068275 0.         0.         0.         0.         0.
 0.         0.        ]","[1.66173750e-02 1.07243000e-01 1.96869750e-01 2.05266000e-01
 1.81941250e-01 1.36849625e-01 8.81123750e-02 4.82810000e-02
 1.67147500e-02 2.09475000e-03 1.01250000e-05 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[7.4666720e-02 2.3762080e-01 3.0429744e-01 1.8595792e-01 1.0193152e-01
 6.2043840e-02 2.6952480e-02 6.0299200e-03 4.7376000e-04 2.5600000e-05
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.02412175 0.05302371 0.06517382 0.06831595 0.06997513 0.0690608
 0.06878064 0.06748513 0.06460182 0.05953943 0.05453271 0.04978617
 0.04536468 0.04185169 0.03869317 0.03606555 0.03361708 0.03163262
 0.02998578 0.02839238]"
['data' 'LabeledDB_new' 'Table' '153' 'normalized_v2.ply'],"[0.0048 0.0184 0.0352 0.044  0.0606 0.075  0.0906 0.1088 0.1224 0.1306
 0.1284 0.1052 0.0512 0.0228 0.002  0.     0.     0.     0.     0.    ]","[2.1997500e-02 6.5675250e-02 9.7642750e-02 1.2167075e-01 1.3160900e-01
 1.3031750e-01 1.2825450e-01 1.1278825e-01 8.2493500e-02 5.8441250e-02
 3.2513000e-02 1.3464750e-02 2.8140000e-03 3.1750000e-04 5.0000000e-07
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.01108613 0.07376125 0.14841213 0.16783462 0.17042188 0.15463425
 0.120686   0.08138713 0.04668588 0.01991112 0.00486563 0.000314
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[9.4554880e-02 2.1764064e-01 3.1892528e-01 2.1534352e-01 7.8780160e-02
 4.3013280e-02 2.1974240e-02 7.8305600e-03 1.7948800e-03 1.4192000e-04
 6.4000000e-07 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.02242182 0.04893821 0.0546542  0.05496016 0.05547238 0.05633144
 0.05733683 0.05705568 0.05616928 0.05490985 0.0538962  0.05248633
 0.05136564 0.05037335 0.04920442 0.04810946 0.04639386 0.04478024
 0.04321325 0.04192741]"
['data' 'LabeledDB_new' 'Table' '154' 'normalized_v2.ply'],"[0.001  0.0126 0.0242 0.0404 0.0534 0.0656 0.0734 0.0908 0.1002 0.1192
 0.1142 0.1002 0.0958 0.0876 0.0214 0.     0.     0.     0.     0.    ]","[0.01681675 0.05624675 0.07989775 0.10010025 0.113858   0.11734325
 0.11555925 0.114936   0.11327675 0.0860265  0.04416375 0.02546425
 0.0138825  0.00242825 0.         0.         0.         0.
 0.         0.        ]","[6.98525000e-03 4.90390000e-02 1.18709125e-01 1.48969875e-01
 1.58518750e-01 1.51636875e-01 1.30270875e-01 9.94277500e-02
 6.74822500e-02 4.08961250e-02 2.20972500e-02 5.82875000e-03
 1.38125000e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[4.7827200e-02 1.3710816e-01 2.3742896e-01 2.2707120e-01 1.4490912e-01
 9.4856800e-02 6.1534080e-02 3.2880000e-02 1.3177120e-02 2.9233600e-03
 2.7264000e-04 1.1360000e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.01688467 0.03657117 0.04940242 0.05284939 0.05391149 0.05519077
 0.0561492  0.05721679 0.05704721 0.0564403  0.05496489 0.05343982
 0.052207   0.05153349 0.05176806 0.05163762 0.05086295 0.04949717
 0.04750364 0.04492197]"
['data' 'LabeledDB_new' 'Table' '155' 'normalized_v2.ply'],"[0.     0.0142 0.0358 0.0512 0.0762 0.1072 0.1286 0.1586 0.1592 0.126
 0.0988 0.0436 0.0006 0.     0.     0.     0.     0.     0.     0.    ]","[0.02351925 0.06862275 0.106048   0.13482975 0.16693025 0.16666675
 0.13989575 0.10253475 0.056589   0.02609275 0.007684   0.000587
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[1.0753625e-02 7.3417250e-02 1.4420125e-01 1.7090725e-01 1.8569825e-01
 1.7880400e-01 1.3660675e-01 7.3863750e-02 2.2913250e-02 2.8116250e-03
 2.3000000e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[4.6676640e-02 1.5891872e-01 2.5698400e-01 2.1219200e-01 1.4553296e-01
 1.0457376e-01 5.4755840e-02 1.7562400e-02 2.7230400e-03 8.0640000e-05
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.01580313 0.0366912  0.04377848 0.04463119 0.04549745 0.04714446
 0.04899121 0.05061323 0.05203059 0.05350449 0.05471136 0.05576101
 0.05682911 0.05761991 0.05820116 0.05776826 0.05705105 0.0558603
 0.05446396 0.05304847]"
['data' 'LabeledDB_new' 'Table' '156' 'normalized_v2.ply'],"[0.0042 0.0282 0.0488 0.0674 0.091  0.107  0.1044 0.0876 0.0866 0.083
 0.084  0.1028 0.0644 0.0222 0.0184 0.     0.     0.     0.     0.    ]","[3.0994250e-02 8.4849250e-02 1.1866225e-01 1.3556025e-01 1.3934450e-01
 1.2787550e-01 1.0056250e-01 8.0605000e-02 6.4975250e-02 5.0223750e-02
 3.9757750e-02 2.2362000e-02 4.2017500e-03 2.6000000e-05 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[1.79702500e-02 1.12802375e-01 1.79292125e-01 1.89217875e-01
 1.76217000e-01 1.39743625e-01 9.52673750e-02 5.44340000e-02
 2.57663750e-02 8.40437500e-03 8.82500000e-04 2.12500000e-06
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[9.7728960e-02 2.7759040e-01 3.1500480e-01 1.3629664e-01 7.9512000e-02
 5.2828640e-02 2.8205120e-02 1.0506880e-02 2.1100800e-03 2.0096000e-04
 1.5520000e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.02740824 0.05673917 0.06217392 0.06362316 0.06266588 0.06190606
 0.06099323 0.06035549 0.05973288 0.05789143 0.05503764 0.0521782
 0.04885163 0.04566949 0.04280058 0.0405087  0.03813445 0.03618513
 0.03453956 0.03260514]"
['data' 'LabeledDB_new' 'Table' '157' 'normalized_v2.ply'],"[0.0028 0.0156 0.0298 0.046  0.0578 0.0674 0.0788 0.111  0.148  0.148
 0.1464 0.1484 0.     0.     0.     0.     0.     0.     0.     0.    ]","[0.018058   0.06177725 0.0955555  0.120636   0.1353335  0.13853575
 0.13065275 0.11359975 0.093443   0.061984   0.02634425 0.00408025
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[8.72587500e-03 5.77032500e-02 1.41357875e-01 1.72990875e-01
 1.74891125e-01 1.60756625e-01 1.29179625e-01 8.77563750e-02
 4.65530000e-02 1.69020000e-02 3.10675000e-03 7.66250000e-05
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[5.4303040e-02 1.3692624e-01 2.5133744e-01 2.5369072e-01 1.5297712e-01
 8.2043200e-02 4.6222880e-02 1.8426080e-02 3.8494400e-03 2.2336000e-04
 4.8000000e-07 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.01661363 0.03511943 0.05007764 0.05351227 0.0550923  0.05554367
 0.05648238 0.0565407  0.05669077 0.05581754 0.0556179  0.05498141
 0.05394566 0.0529673  0.05175818 0.05061961 0.04931022 0.04789916
 0.04642125 0.04498899]"
['data' 'LabeledDB_new' 'Table' '158' 'normalized_v2.ply'],"[0.         0.         0.0110575  0.03156413 0.04764777 0.05810213
 0.06996381 0.0792119  0.09207881 0.09167672 0.07780458 0.11158022
 0.11580217 0.06393245 0.03679131 0.02613591 0.02191395 0.02452754
 0.02131082 0.01889827]","[1.5683750e-02 4.4428000e-02 6.3491000e-02 7.7646250e-02 8.7713500e-02
 9.4404000e-02 1.0142025e-01 1.0910275e-01 9.8445750e-02 9.2743250e-02
 8.1287500e-02 5.9140000e-02 4.5230000e-02 2.0805750e-02 7.1217500e-03
 1.3052500e-03 3.1250000e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[5.06662500e-03 3.52613750e-02 8.13108750e-02 1.01181625e-01
 1.11255250e-01 1.16159500e-01 1.14739250e-01 1.07907500e-01
 9.65715000e-02 8.29721250e-02 6.90460000e-02 4.85978750e-02
 2.38367500e-02 5.73012500e-03 3.61250000e-04 2.37500000e-06
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[3.1434720e-02 8.4713920e-02 1.5516448e-01 1.6249056e-01 1.2703840e-01
 1.1175536e-01 1.0019552e-01 8.3339840e-02 6.3245440e-02 4.2548160e-02
 2.4664960e-02 1.0664000e-02 2.2950400e-03 4.0896000e-04 4.0480000e-05
 1.6000000e-07 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.01607106 0.03572294 0.04295289 0.04409036 0.04557432 0.04689787
 0.04897495 0.05051309 0.05173841 0.053257   0.05435843 0.05673536
 0.05916858 0.06014164 0.05990774 0.05864755 0.05718549 0.05519157
 0.05263868 0.05023207]"
['data' 'LabeledDB_new' 'Table' '159' 'normalized_v2.ply'],"[0.001  0.013  0.0284 0.0372 0.0542 0.0624 0.0974 0.1272 0.1186 0.1302
 0.1224 0.094  0.0602 0.034  0.0174 0.0024 0.     0.     0.     0.    ]","[1.8190250e-02 5.4559750e-02 8.5769750e-02 1.1373725e-01 1.3440625e-01
 1.3447725e-01 1.2741400e-01 1.1703875e-01 9.3586000e-02 6.2967000e-02
 3.5680500e-02 1.5353250e-02 5.1345000e-03 1.4775000e-03 2.0600000e-04
 2.0000000e-06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[8.55537500e-03 6.02000000e-02 1.29335625e-01 1.50091500e-01
 1.60893000e-01 1.56648125e-01 1.34519625e-01 9.95078750e-02
 5.98538750e-02 2.85660000e-02 9.62975000e-03 2.01487500e-03
 1.82875000e-04 1.50000000e-06 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[7.4184000e-02 1.7312432e-01 2.8342544e-01 2.3572784e-01 1.0763728e-01
 6.4045920e-02 3.9022080e-02 1.6979520e-02 5.0299200e-03 7.8912000e-04
 3.4560000e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.02013877 0.04683148 0.05125131 0.0519237  0.05262493 0.05285592
 0.05287179 0.05336977 0.05396635 0.05486257 0.0553071  0.05476798
 0.05411796 0.05327853 0.05211689 0.05056528 0.0494014  0.04780395
 0.04675389 0.04519042]"
['data' 'LabeledDB_new' 'Table' '160' 'normalized_v2.ply'],"[0.     0.     0.     0.0422 0.0906 0.082  0.0838 0.1698 0.1398 0.0998
 0.0936 0.0884 0.0514 0.034  0.0244 0.0002 0.     0.     0.     0.    ]","[0.03193725 0.07699975 0.114939   0.10682125 0.09954725 0.0978455
 0.10191475 0.1474825  0.10571525 0.0670545  0.03429725 0.013497
 0.00194875 0.         0.         0.         0.         0.
 0.         0.        ]","[1.47730000e-02 8.21653750e-02 1.32230625e-01 1.58481500e-01
 1.66947875e-01 1.49918625e-01 1.19939250e-01 8.61535000e-02
 5.68141250e-02 2.62943750e-02 5.52325000e-03 7.58250000e-04
 2.50000000e-07 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[5.2142560e-02 1.7822256e-01 1.9613312e-01 1.9733792e-01 1.7332784e-01
 1.2548720e-01 6.2783840e-02 1.3741440e-02 8.0928000e-04 1.4240000e-05
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.0227021  0.04323484 0.0489237  0.0537451  0.05752183 0.06105478
 0.06098636 0.05966637 0.05777557 0.05487953 0.05297087 0.05135864
 0.04986887 0.04880982 0.04827705 0.04755918 0.04721127 0.04640388
 0.04476566 0.04228457]"
['data' 'LabeledDB_new' 'Teddy' '161' 'normalized_v2.ply'],"[0.     0.     0.     0.0212 0.129  0.1306 0.1212 0.1108 0.126  0.1494
 0.1108 0.0732 0.021  0.0068 0.     0.     0.     0.     0.     0.    ]","[0.01582425 0.05475525 0.095854   0.1434845  0.16692525 0.157055
 0.12856925 0.09788575 0.06883875 0.045509   0.02114    0.003944
 0.000215   0.         0.         0.         0.         0.
 0.         0.        ]","[4.91425000e-03 4.09406250e-02 1.04611250e-01 1.75360375e-01
 2.25291250e-01 2.10682750e-01 1.38473000e-01 6.56268750e-02
 2.50743750e-02 7.40912500e-03 1.53375000e-03 8.23750000e-05
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[1.4156000e-02 8.8441920e-02 1.8819344e-01 2.4988384e-01 2.3904000e-01
 1.5762688e-01 5.4905920e-02 7.4536000e-03 2.9776000e-04 6.4000000e-07
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.00806727 0.0197822  0.02861445 0.03571703 0.04210955 0.0474322
 0.05246943 0.05668076 0.05965449 0.06128037 0.06221076 0.06282005
 0.06252143 0.06196797 0.06106329 0.05949418 0.0578002  0.05553005
 0.05337828 0.05140606]"
['data' 'LabeledDB_new' 'Teddy' '162' 'normalized_v2.ply'],"[0.     0.     0.     0.0716 0.1852 0.1698 0.1484 0.1358 0.0866 0.0862
 0.064  0.0424 0.01   0.     0.     0.     0.     0.     0.     0.    ]","[0.02221575 0.0768135  0.13430025 0.185289   0.18590825 0.15358825
 0.10593375 0.06495125 0.0399045  0.021272   0.008295   0.0015285
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[7.58662500e-03 6.11206250e-02 1.49601250e-01 2.33888500e-01
 2.54197500e-01 1.81734375e-01 8.20041250e-02 2.59047500e-02
 3.87875000e-03 8.35000000e-05 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[2.3757280e-02 1.3423776e-01 2.5181520e-01 2.8683216e-01 2.0968240e-01
 8.0011680e-02 1.2777120e-02 8.8384000e-04 2.5600000e-06 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.00830944 0.02051149 0.03046405 0.0380185  0.04504312 0.05037411
 0.05474424 0.05816675 0.06054331 0.06153987 0.06186607 0.0621871
 0.06185933 0.06109334 0.05912514 0.05740816 0.05527091 0.05319877
 0.05114212 0.04913419]"
