path,true_class,mesh_is_watertight,diameter,mesh_nr_vertices,mesh_nr_faces,mesh_surface_area,mesh_volume,convex_hull_nr_vertices,convex_hull_nr_faces,convex_hull_surface_area,convex_hull_volume,bounding_box_p0,bounding_box_p1,bounding_box_surface_area,bounding_box_volume,bounding_box_diameter,distance_to_center,scale,alignment,correctly_oriented_axes,eigenvalues
['data' 'LabeledDB_new' 'Chair' '110' 'normalized_v2.ply'],Chair,True,1.037363334043239,8456,16920,0.6585342044856234,0.008664479941616043,296,588,1.232295252119545,0.08536659913596911,[-0.55734551 -0.19851629 -0.19579418],[0.44265449 0.2064572  0.28065065],2.148731684618323,0.19294752475278032,1.1794079875167716,5.051762881814784e-11,1.0,1.0,3,[0.05453256 0.01568931 0.00884326]
['data' 'LabeledDB_new' 'Chair' '111' 'normalized_v2.ply'],Chair,True,1.0377424719537236,8050,16100,0.6305143110877373,0.0084445940304836,309,614,1.2314068027304785,0.08527833340319872,[-0.55087942 -0.19664828 -0.19608144],[0.44912058 0.20714399 0.28621697],2.161678145200971,0.1947483767424838,1.1813805347140058,7.571493291772517e-11,1.0,1.0,3,[0.05486481 0.01621845 0.00911651]
['data' 'LabeledDB_new' 'Chair' '112' 'normalized_v2.ply'],Chair,True,1.0949624906730868,13628,27256,0.971680497115191,0.018067848748019113,368,732,1.854881932026591,0.17369055161622016,[-0.55140305 -0.23517987 -0.23833606],[0.44859698 0.23461705 0.47485948],3.036099124557124,0.3350570786646122,1.31505021909583,1.1155376238810132e-10,1.0000000298023224,1.0,3,[0.05381037 0.02609434 0.01959691]
['data' 'LabeledDB_new' 'Chair' '113' 'normalized_v2.ply'],Chair,True,1.0389356535593854,10748,21500,0.8549392923421,0.012816727513452591,607,1210,1.6072658903749835,0.14119157557600626,[-0.60581744 -0.2911768  -0.21804722],[0.39418259 0.2688446  0.34985328],2.891916715258863,0.31803643930026815,1.27911492812796,9.19282861173191e-11,1.0000000298023224,1.0,3,[0.0493663  0.02331004 0.01242604]
['data' 'LabeledDB_new' 'Chair' '114' 'normalized_v2.ply'],Chair,True,1.0442396070368831,5794,11588,0.40679586803603096,0.005440325971213613,239,474,1.394122546160193,0.10552015256130365,[-0.35726795 -0.19346224 -0.18637837],[0.64273202 0.44372264 0.20045823],2.541015756021086,0.24648642467570617,1.2472558120530715,4.8697348255622324e-11,0.9999999701976776,1.0,3,[0.03446558 0.01400138 0.01070131]
['data' 'LabeledDB_new' 'Chair' '115' 'normalized_v2.ply'],Chair,True,1.0362123446338662,10043,20086,0.7893557904558787,0.011838056519987976,660,1316,1.6002521716629063,0.14025014811564754,[-0.59573764 -0.29183611 -0.21728154],[0.40426239 0.26782456 0.34529763],2.874186626721504,0.3148534462878596,1.2766030906420323,7.661353067627007e-11,1.0000000298023224,1.0,3,[0.05109745 0.02398982 0.01266856]
['data' 'LabeledDB_new' 'Chair' '116' 'normalized_v2.ply'],Chair,True,1.0766162027572166,13463,26926,1.1564166458547185,0.020852720547467077,326,648,1.7391069898452334,0.1576740299484444,[-0.48392445 -0.27682382 -0.24738404],[0.51607555 0.27884635 0.34547412],2.955923872521735,0.3294335987822299,1.2885069438800025,1.1919285066741438e-10,1.0,1.0,3,[0.05943472 0.02342818 0.01669563]
['data' 'LabeledDB_new' 'Chair' '117' 'normalized_v2.ply'],Chair,True,1.0502272635415464,14372,28744,1.1242458011657501,0.01334083122614241,340,676,1.8520414108329353,0.17929301599314032,[-0.5299288  -0.27103963 -0.26323041],[0.47007117 0.26739237 0.34470126],2.9473870190546627,0.3273298583421111,1.2882118928665793,5.87802819186671e-11,0.9999999701976776,1.0,3,[0.05103499 0.02992642 0.01793841]
['data' 'LabeledDB_new' 'Chair' '118' 'normalized_v2.ply'],Chair,True,1.0759767013830366,9153,18306,0.7104377698009223,0.011274130145215144,227,450,1.4807653303051178,0.11191912159372779,[-0.5360052  -0.22094133 -0.19513088],[0.46399483 0.22480567 0.32825711],2.404867323660513,0.2332986385988583,1.2135177984112075,6.005969928736297e-11,1.0000000298023224,1.0,3,[0.06424343 0.01747106 0.0113607 ]
['data' 'LabeledDB_new' 'Chair' '119' 'normalized_v2.ply'],Chair,True,1.0642964511153847,12326,24652,0.9560144190856593,0.015760894448251704,396,788,1.6802308789088816,0.15422032840973274,[-0.53822106 -0.29063743 -0.27365986],[0.46177894 0.40972477 0.25205147],3.1885237565751936,0.3681883449910117,1.3292402412913735,4.940662341172824e-11,1.0,0.9999999999999996,3,[0.04788266 0.02215782 0.02189075]
['data' 'LabeledDB_new' 'Chair' '120' 'normalized_v2.ply'],Chair,True,1.0350261318711789,10121,20242,0.8749826056795865,0.013816820785022567,472,940,1.438785612637399,0.11636628255776638,[-0.55127156 -0.22037102 -0.22306208],[0.44872844 0.21486159 0.23843762],2.195184073425806,0.20085972129179863,1.18423367750495,6.14345067553526e-11,1.0,1.0,3,[0.06223161 0.01901984 0.0120116 ]
['data' 'LabeledDB_new' 'Cup' '21' 'normalized_v2.ply'],Cup,True,1.0231945130646858,15198,30396,3.0614744965533554,0.08090600973853686,2409,4814,2.237384709351511,0.27176133607044,[-0.39067197 -0.36619121 -0.34779122],[0.60932803 0.37558898 0.34581923],3.8997943017206556,0.5145064996342841,1.4252485124912628,3.689364408506853e-11,1.0,1.0,3,[0.06231955 0.04707919 0.03769039]
['data' 'LabeledDB_new' 'Cup' '22' 'normalized_v2.ply'],Cup,True,1.075603949153772,15002,30004,3.6942123603188035,0.1414810947175483,3478,6952,2.6095317619346963,0.3586901212011089,[-0.42839208 -0.40339658 -0.38013393],[0.57160789 0.39568788 0.42595255],4.498604126840389,0.6441311566690315,1.5127165367287192,8.598698058349157e-11,0.9999999701976776,1.0,3,[0.06841965 0.05028778 0.04962132]
['data' 'LabeledDB_new' 'Cup' '23' 'normalized_v2.ply'],Cup,True,1.0158823639007444,15037,30074,2.6651359737832196,0.08164216395369246,3407,6810,2.0394332032855687,0.23462105268815345,[-0.42074233 -0.4045794  -0.27999398],[0.57925767 0.403981   0.31542256],3.7708143765559896,0.4814302412088267,1.4171417661913746,1.5717968729435064e-10,1.0,1.0,3,[0.06066653 0.04953423 0.02806188]
['data' 'LabeledDB_new' 'Cup' '24' 'normalized_v2.ply'],Cup,True,1.067818263791086,15246,30492,3.6177935895665088,0.17006011932886966,3496,6988,2.599616239769063,0.35871582445793915,[-0.43532309 -0.36071235 -0.39572135],[0.56467694 0.39032722 0.39061248],4.255882512569565,0.5905678342937449,1.477288522294148,4.679692411627271e-11,1.0000000298023224,1.0,3,[0.06833691 0.04977953 0.04867835]
['data' 'LabeledDB_new' 'Cup' '25' 'normalized_v2.ply'],Cup,True,1.159368113709427,15087,30170,4.08727023922806,0.07533694788186816,1636,3268,2.5766167123851904,0.3209408672837463,[-0.52059269 -0.34210825 -0.33093017],[0.47940734 0.3407532  0.3419182 ],3.630344151314569,0.45946222796123026,1.385288688247183,1.0372248894590624e-10,1.0000000298023224,1.0,3,[0.09685365 0.04258346 0.04147185]
['data' 'LabeledDB_new' 'Cup' '26' 'normalized_v2.ply'],Cup,True,1.1345001125347596,15209,30418,3.759461860444061,0.0740568049345578,2494,4984,2.4198048863288895,0.29661768230624724,[-0.46663761 -0.3967123  -0.31145272],[0.53336239 0.53477758 0.30702749],4.252156291655922,0.5761080554387092,1.5000637220544488,1.4403105180416673e-10,1.0,1.0,3,[0.07346438 0.05144461 0.0339879 ]
['data' 'LabeledDB_new' 'Cup' '27' 'normalized_v2.ply'],Cup,True,1.1547654604833182,15137,30274,3.9586612945709385,0.10632019999626986,2081,4158,2.634936794065052,0.3405166275419114,[-0.4746398  -0.49440151 -0.35133466],[0.52536017 0.46955717 0.3461113 ],4.667427352550066,0.6723090662698792,1.5542352279744605,2.0663504218761283e-10,0.9999999701976776,1.0,3,[0.07122032 0.05392986 0.04307647]
['data' 'LabeledDB_new' 'Cup' '28' 'normalized_v2.ply'],Cup,True,1.0257789207796995,15070,30140,3.0726677932853286,0.08119882733617798,2536,5068,2.2453267298858672,0.2724914381094557,[-0.39338696 -0.36668515 -0.35052693],[0.60661304 0.37622783 0.34579849],3.913095183281989,0.5173091923737978,1.4271610929315608,8.497072071892002e-11,1.0,1.0,3,[0.06254157 0.04674191 0.03786446]
['data' 'LabeledDB_new' 'Cup' '29' 'normalized_v2.ply'],Cup,True,1.087513371802029,15127,30254,3.087673077538564,0.06308439282296617,905,1806,2.2278839384484703,0.24991291332663315,[-0.41906646 -0.43251628 -0.29122159],[0.50444478 0.56748372 0.29061183],4.08534872496892,0.537329703394418,1.4803388584584543,1.0250947260459681e-10,1.0,1.0,3,[0.05818767 0.04753911 0.02919197]
['data' 'LabeledDB_new' 'Cup' '30' 'normalized_v2.ply'],Cup,True,1.1781658664488661,15006,30008,2.03502031125072,0.05269411689602659,721,1438,2.6797337815826756,0.3307751857377695,[-0.37804687 -0.3794125  -0.3789489 ],[0.62195313 0.37885386 0.37939608],4.183277646995121,0.5750274858358173,1.4663065770337755,8.331058633200224e-11,1.0,0.9999999999999996,3,[0.13305252 0.03071852 0.0306355 ]
['data' 'LabeledDB_new' 'Cup' '31' 'normalized_v2.ply'],Cup,True,1.0489014246932864,15227,30454,3.2975941276665255,0.15456511797522665,2775,5546,2.425701831872643,0.3072804148902707,[-0.47077239 -0.44643092 -0.35877696],[0.52922761 0.52133471 0.35808283],4.756755361107718,0.6937522635597642,1.565393965895806,1.1540799114981203e-10,1.0,1.0,3,[0.05942512 0.05644335 0.03783564]
['data' 'LabeledDB_new' 'Cup' '32' 'normalized_v2.ply'],Cup,True,1.1795278671121585,14751,29502,4.1347175661719415,0.09081995871421404,2222,4440,2.72512530841798,0.35453457493959517,[-0.47133371 -0.51277292 -0.34612578],[0.52866626 0.46532905 0.35102561],4.714276922525487,0.6818851294038765,1.5629150540061332,1.0386757387957551e-10,0.9999999701976776,1.0,3,[0.07461113 0.05681856 0.04506283]
['data' 'LabeledDB_new' 'Cup' '33' 'normalized_v2.ply'],Cup,True,1.0570929335393433,7349,14698,3.5369650770787433,0.12924359009965847,3756,7508,2.512006812245686,0.3397597555326986,[-0.42269865 -0.39198008 -0.35762289],[0.57730132 0.39156848 0.39932477],4.267202882076544,0.5931052391472962,1.4788232016639409,1.4240366062103238e-10,0.9999999701976776,1.0,3,[0.06444342 0.04969225 0.04780664]
['data' 'LabeledDB_new' 'Cup' '34' 'normalized_v2.ply'],Cup,True,1.2165733583307976,9602,19204,4.491869075903388,0.22284276369735811,1218,2432,3.2406086718286087,0.466862117273448,[-0.51101989 -0.43129286 -0.39744934],[0.48898014 0.56083393 0.39825651],5.154547597132995,0.7894411212500835,1.6178576698360958,1.495436619166389e-10,1.0000000298023224,1.0,3,[0.08394389 0.06950793 0.04720433]
['data' 'LabeledDB_new' 'Cup' '35' 'normalized_v2.ply'],Cup,True,1.1635533562971019,15136,30268,2.665155748822449,0.09917016484826689,1194,2384,2.5490218517504206,0.31243522000144125,[-0.452571   -0.32435605 -0.31714562],[0.54742897 0.32655603 0.31613281],3.3927980897141605,0.41220856510114007,1.3508249481942731,1.0006979691891521e-10,0.9999999701976776,1.0,3,[0.11318365 0.03206893 0.03137021]
['data' 'LabeledDB_new' 'Cup' '36' 'normalized_v2.ply'],Cup,True,1.195253158080364,9076,18152,4.219770614795253,0.08665502867094423,2413,4822,2.791460408613489,0.3699450238763759,[-0.46820629 -0.53684628 -0.35780755],[0.53179371 0.46096495 0.35892639],4.859420651781306,0.7151651653586555,1.5840879952787923,9.829184352926004e-11,1.0,1.0,3,[0.07561622 0.05731391 0.04757181]
['data' 'LabeledDB_new' 'Cup' '37' 'normalized_v2.ply'],Cup,True,1.0020839313611933,6270,12540,3.690691031625132,0.11611748375618723,1050,2096,2.5136459464845258,0.3268539294079602,[-0.42691723 -0.51143521 -0.36649832],[0.48053011 0.48856476 0.36645338],4.611028119303452,0.6651150499257966,1.5364500666694008,4.057413790779631e-11,0.9999999701976776,1.0,3,[0.0560727  0.05337021 0.04307835]
['data' 'LabeledDB_new' 'Cup' '38' 'normalized_v2.ply'],Cup,True,1.0296532059681673,15064,30128,3.367616308853492,0.0972241623159077,1029,2054,2.3517954168996735,0.28672416342542495,[-0.42461678 -0.38780448 -0.3410764 ],[0.57538319 0.46771157 0.33460835],4.218519793312852,0.5780591286965231,1.4793436136808682,7.9275875070285e-11,0.9999999701976776,1.0,3,[0.05656699 0.04909133 0.03962709]
['data' 'LabeledDB_new' 'Cup' '39' 'normalized_v2.ply'],Cup,False,1.067529876474748,15161,30322,3.788156263462491,0.05439067955332941,887,1770,2.396705273215221,0.29195104967145585,[-0.40885627 -0.36494997 -0.30915496],[0.59114373 0.36576307 0.41451585],3.966359095411873,0.5287956976082802,1.4344479733361966,5.970089262707123e-11,1.0,1.0,3,[0.06166767 0.05129328 0.04227773]
['data' 'LabeledDB_new' 'Cup' '40' 'normalized_v2.ply'],Cup,True,1.081252910342282,15165,30326,3.316030804126414,0.06306709067821668,3370,6736,1.966835714464211,0.22073440203156255,[-0.4805482  -0.28734365 -0.28726247],[0.5194518  0.28768736 0.28776622],2.961438056817796,0.330659328396691,1.2889215091691137,6.682305030262462e-11,1.0,0.9999999999999996,3,[0.08526694 0.03021225 0.03009346]
['data' 'LabeledDB_new' 'Fish' '221' 'normalized_v2.ply'],Fish,True,1.0055855404314555,7121,14238,0.7746533321670972,0.03460245985884518,1001,1998,1.117122694881402,0.07433376966203709,[-0.50312293 -0.23802787 -0.16526467],[0.4968771  0.32500452 0.1665234 ],2.1632558081614235,0.1868074312438291,1.1946082408460954,6.077517058131584e-11,1.0000000298023224,1.0,3,[0.0711884  0.01543254 0.00532156]
['data' 'LabeledDB_new' 'Fish' '222' 'normalized_v2.ply'],Fish,True,1.012776700972599,5255,10506,0.5653337004772678,0.022088630300704636,818,1632,0.7919921226914496,0.03790958263346953,[-0.46911249 -0.13684334 -0.14061515],[0.53088748 0.23674528 0.15230893],1.5518915599632859,0.10943309864880428,1.106965633199043,4.6680152130913356e-11,0.9999999701976776,1.0,3,[0.06256978 0.00701036 0.00393755]
['data' 'LabeledDB_new' 'Fish' '223' 'normalized_v2.ply'],Fish,True,1.007583539827994,6656,13308,0.6856389510329173,0.02377439609300709,497,990,0.8998221626854687,0.05688873334247622,[-0.44030529 -0.20369951 -0.21973136],[0.55969471 0.23517451 0.25463763],2.242862473134691,0.2081882259272012,1.1906453479641503,4.398609737853268e-11,1.0,1.0,3,[0.05582773 0.0098402  0.00428313]
['data' 'LabeledDB_new' 'Fish' '224' 'normalized_v2.ply'],Fish,True,1.003507336089352,5061,10118,0.526436172228212,0.017842175974969263,894,1784,0.6763928487850971,0.03057177524971871,[-0.44910398 -0.12462477 -0.16006705],[0.55089599 0.15595616 0.17769183],1.4262169953974124,0.09476869905664045,1.0921568854861594,1.0071936149430602e-10,0.9999999701976776,1.0,3,[0.06895763 0.00454533 0.00333237]
['data' 'LabeledDB_new' 'Fish' '225' 'normalized_v2.ply'],Fish,True,1.003033170005874,6076,12148,0.6317589883779404,0.021417068820208413,737,1470,0.8375558367568219,0.05072696095003303,[-0.44106588 -0.23745462 -0.15542994],[0.55893415 0.26916945 0.18350039],2.034529410310311,0.17171027366174976,1.1711284238600654,1.5495710701430996e-10,1.0000000298023224,1.0,3,[0.06062545 0.00646868 0.00572824]
['data' 'LabeledDB_new' 'Fish' '226' 'normalized_v2.ply'],Fish,True,1.016362434806643,5216,10428,0.5512700371214241,0.021168120541415814,871,1738,0.7387139552377295,0.038344244836104456,[-0.4929176  -0.13387333 -0.14351   ],[0.5070824  0.19502532 0.14999487],1.4378737437809361,0.09653335452501244,1.0928492253640785,4.542495586097706e-11,1.0,1.0,3,[0.06280165 0.00568646 0.00382045]
['data' 'LabeledDB_new' 'Fish' '227' 'normalized_v2.ply'],Fish,True,1.016362434806643,5216,10428,0.5512700371214241,0.021168120541415814,871,1738,0.7387139552377295,0.038344244836104456,[-0.4929176  -0.13387333 -0.14351   ],[0.5070824  0.19502532 0.14999487],1.4378737437809361,0.09653335452501244,1.0928492253640785,4.542495586097706e-11,1.0,1.0,3,[0.06280165 0.00568646 0.00382045]
['data' 'LabeledDB_new' 'Fish' '228' 'normalized_v2.ply'],Fish,True,1.0133429148499373,5592,11180,0.6162640110796609,0.024229021035496384,773,1542,0.9033841610671242,0.04885045545560432,[-0.45802194 -0.20336138 -0.14517991],[0.54197806 0.24232037 0.14818916],1.7396001221495734,0.13074924060493043,1.1334450291157956,7.057674538678927e-11,1.0,1.0,3,[0.06732597 0.00776475 0.00416332]
['data' 'LabeledDB_new' 'Fish' '229' 'normalized_v2.ply'],Fish,True,1.0109218897852248,5245,10486,0.5769793054699969,0.02283452042452518,729,1454,0.8126701437858391,0.039788278480573445,[-0.48416668 -0.13698184 -0.14689536],[0.51583332 0.22932653 0.15031482],1.5447782875966753,0.1088705808853967,1.1056743288867934,5.6921990729010333e-11,1.0,1.0,3,[0.06074464 0.00688213 0.00424263]
['data' 'LabeledDB_new' 'Fish' '230' 'normalized_v2.ply'],Fish,True,1.0088936835410913,7573,15142,0.8160416297729278,0.037270391481330205,1016,2028,1.144910075437292,0.07792870986269913,[-0.50697339 -0.23232996 -0.17339304],[0.49302661 0.32939112 0.17440698],2.209775412009435,0.1953666030994441,1.1985388731414333,9.024505833220512e-11,1.0,1.0,3,[0.07267556 0.01623879 0.00574996]
['data' 'LabeledDB_new' 'Fish' '231' 'normalized_v2.ply'],Fish,True,1.0046453100324932,6264,12524,0.6443453472768276,0.024649019927710927,898,1792,0.8525788060800708,0.0464127211268123,[-0.44413003 -0.17737913 -0.19927035],[0.55587    0.200912   0.21543692],1.899757019972645,0.1568800877177435,1.146772148760764,1.4456500699328104e-10,1.0000000298023224,1.0,3,[0.06349024 0.00728913 0.00469433]
['data' 'LabeledDB_new' 'Fish' '232' 'normalized_v2.ply'],Fish,True,1.0098183883750318,5440,10876,0.5619999008002416,0.019750536707729083,1389,2774,0.731306728488822,0.03411637664846087,[-0.45350716 -0.1503211  -0.13042864],[0.54649287 0.16210206 0.15070163],1.3627700942995769,0.087831608196573,1.0847315407270868,3.807263912995029e-11,1.0000000298023224,1.0,3,[0.06867771 0.0060305  0.00312966]
['data' 'LabeledDB_new' 'Fish' '233' 'normalized_v2.ply'],Fish,True,1.0037256861271582,10186,20368,1.0508054644026235,0.049989575018151815,767,1530,1.2245034076650874,0.1007835272243603,[-0.40669075 -0.27213743 -0.30458128],[0.59330922 0.29889277 0.31385875],3.0852362619120193,0.3531479243473058,1.307112658631526,7.73881468220287e-11,0.9999999701976776,1.0,3,[0.0573809  0.01737261 0.01112732]
['data' 'LabeledDB_new' 'Fish' '234' 'normalized_v2.ply'],Fish,True,1.0112003223802344,7498,14992,0.79147143954859,0.03133168517747284,753,1502,0.9872864450634229,0.06654155452519905,[-0.449      -0.22724953 -0.2393174 ],[0.551      0.27421099 0.2222373 ],2.388933385102849,0.2314514640415215,1.210163378333247,1.0902612756938752e-10,1.0,1.0,3,[0.05574158 0.01248118 0.0051057 ]
['data' 'LabeledDB_new' 'Fish' '235' 'normalized_v2.ply'],Fish,True,1.007406338237332,5250,10496,0.5471871068267823,0.01894934009019468,588,1172,0.7329386315882123,0.03515424642265224,[-0.4564164  -0.14991224 -0.18176123],[0.54358357 0.16057959 0.1866973 ],1.5867074305891702,0.11440336276133414,1.1100300951348867,1.0279042411542847e-11,0.9999999701976776,1.0,3,[0.06754918 0.00491779 0.0037135 ]
['data' 'LabeledDB_new' 'Fish' '236' 'normalized_v2.ply'],Fish,True,1.0050411547502338,4845,9686,0.4972648307952641,0.015100788309017107,710,1416,0.6802705809087713,0.030147436522493614,[-0.44742098 -0.12512428 -0.16099896],[0.55257899 0.16905987 0.17981759],1.4705269923620774,0.10026282129963604,1.0966768754556098,1.8143955603501427e-11,0.9999999701976776,1.0,3,[0.06695792 0.00440996 0.00287556]
['data' 'LabeledDB_new' 'Fish' '237' 'normalized_v2.ply'],Fish,True,1.0039629727143986,4439,8874,0.44736270079312745,0.013280444916179052,872,1740,0.598882319823949,0.023323247107103973,[-0.44709468 -0.11828966 -0.12153983],[0.55290532 0.14182276 0.13291934],1.1615191665769382,0.06618799107674578,1.0641465788874278,4.505947522823548e-11,1.0,1.0,3,[0.06690189 0.00388991 0.0022895 ]
['data' 'LabeledDB_new' 'Fish' '238' 'normalized_v2.ply'],Fish,True,1.0061184930058222,5096,10188,0.5116232263205956,0.016479109732696794,843,1682,0.7095550817287941,0.032370849231883096,[-0.45109105 -0.13637957 -0.16605827],[0.54890895 0.14338301 0.16106032],1.396793425252064,0.09151554116111194,1.088702748208348,3.0093293387194944e-11,1.0,1.0,3,[0.06929936 0.00449022 0.0032548 ]
['data' 'LabeledDB_new' 'Fish' '239' 'normalized_v2.ply'],Fish,True,1.0012548376200527,5121,10238,0.5330959326053659,0.018963754923868346,1175,2346,0.6149365382094787,0.02569004322294537,[-0.45296884 -0.16560672 -0.09803329],[0.54703116 0.19255655 0.11687262],1.3000811813202198,0.07697140564157046,1.0837275854820123,1.0785990931322808e-11,1.0,1.0,3,[0.06250157 0.00605688 0.00257045]
['data' 'LabeledDB_new' 'Fish' '240' 'normalized_v2.ply'],Fish,True,1.0100571163477754,6833,13662,0.7079555195431609,0.027643645868223155,867,1730,0.9322494123938694,0.05035953263145421,[-0.43825626 -0.1851608  -0.18407913],[0.56174374 0.24391666 0.20410168],1.9676358078232465,0.16655963531688145,1.1553319033735336,1.4099081472851354e-10,1.0,1.0,3,[0.06287296 0.01030632 0.00440406]
['data' 'LabeledDB_new' 'FourLeg' '381' 'normalized_v2.ply'],FourLeg,True,1.0367990016016282,6938,13872,1.0216977311137705,0.05249264903614647,372,740,1.456567420642765,0.12019056055643962,[-0.41523156 -0.28797951 -0.17117804],[0.58476841 0.38667068 0.17136845],2.496591423993662,0.23109905034860603,1.2539900007785874,3.75779293967896e-11,0.9999999701976776,1.0,3,[0.0710146  0.01920105 0.00800995]
['data' 'LabeledDB_new' 'FourLeg' '382' 'normalized_v2.ply'],FourLeg,True,1.0438225464916517,8078,16152,0.742265551138824,0.025335041499635547,690,1376,1.2203474331530653,0.08863937597068126,[-0.50218356 -0.23152065 -0.13245268],[0.49781644 0.42830732 0.17673676],2.3460585165891885,0.20401184205580947,1.2373241567440891,9.277099589438947e-11,1.0,1.0,3,[0.05899748 0.0174541  0.00601534]
['data' 'LabeledDB_new' 'FourLeg' '383' 'normalized_v2.ply'],FourLeg,True,1.0424019216049567,13331,26658,1.1301988243753696,0.053434131834613506,340,676,1.4221221804562476,0.11550576101719602,[-0.44319919 -0.24581861 -0.1654198 ],[0.55680084 0.30146387 0.16189849],2.1074727601839456,0.1791355763750387,1.1860250617669925,4.755790423817182e-11,1.0000000298023224,1.0,3,[0.08293912 0.01498086 0.00898218]
['data' 'LabeledDB_new' 'FourLeg' '384' 'normalized_v2.ply'],FourLeg,True,1.0001073322654879,4712,9420,0.7592508104133663,0.02512340009140476,514,1024,1.1308214940179728,0.07234926978151261,[-0.50118381 -0.18687995 -0.11411002],[0.49881616 0.35496366 0.11414252],1.7875466251853465,0.12367717883660102,1.160040370094052,1.0725285995762177e-10,0.9999999701976776,1.0,3,[0.06284017 0.01484107 0.00438137]
['data' 'LabeledDB_new' 'FourLeg' '385' 'normalized_v2.ply'],FourLeg,True,1.0020051526637532,10436,20868,0.9276720064699677,0.0342088668862487,718,1432,1.377320609641975,0.09690177783403565,[-0.45960554 -0.26464829 -0.13913755],[0.54039448 0.43456697 0.13916028],2.344206413991481,0.19459009388677762,1.2515397413238871,1.6945770229199267e-10,1.0000000298023224,1.0,3,[0.07165079 0.02224565 0.00482425]
['data' 'LabeledDB_new' 'FourLeg' '386' 'normalized_v2.ply'],FourLeg,True,1.125301549137142,2087,4170,1.1699274929664751,0.05007424036892092,228,452,1.9485755210093665,0.1883855358170771,[-0.52283549 -0.46385744 -0.16963899],[0.47716451 0.51900303 0.32582518],3.930593614826675,0.4869721556951978,1.487111113699028,3.3414913381479165e-11,1.0,1.0,3,[0.06788499 0.03069362 0.0099992 ]
['data' 'LabeledDB_new' 'FourLeg' '387' 'normalized_v2.ply'],FourLeg,True,1.0075229400245307,14680,29356,0.7274942734029545,0.023356151716752177,418,832,1.1027732007099003,0.06494720787839513,[-0.486817   -0.26500547 -0.10540825],[0.513183   0.42474747 0.10973345],2.106578507012504,0.1483946184249607,1.2337119046799305,5.83869348367249e-11,1.0,1.0,3,[0.05651547 0.0208139  0.00341597]
['data' 'LabeledDB_new' 'FourLeg' '388' 'normalized_v2.ply'],FourLeg,True,1.0449692802656498,8411,16818,1.147777548674858,0.05132011989659658,565,1126,1.4366984461839705,0.11854307274737409,[-0.44735309 -0.26105005 -0.18106322],[0.55264688 0.35854974 0.18252426],2.4169319444100417,0.22527872164773363,1.2313000031454497,3.166939158731551e-11,0.9999999701976776,1.0,3,[0.07198388 0.02339801 0.00744762]
['data' 'LabeledDB_new' 'FourLeg' '389' 'normalized_v2.ply'],FourLeg,True,1.0072064560262377,9490,18976,0.8109527409503624,0.023410280166034924,243,482,1.2310227346766376,0.08996949820631323,[-0.4990547  -0.32452869 -0.14703457],[0.50094527 0.35906237 0.1494665 ],2.3655551841277056,0.20268547718038987,1.2470804196301435,1.0310811650503626e-10,0.9999999701976776,1.0,3,[0.06072351 0.01689485 0.00617156]
['data' 'LabeledDB_new' 'FourLeg' '390' 'normalized_v2.ply'],FourLeg,True,1.0110644925096037,9239,18474,0.47750840654002874,0.00894028103827244,269,534,0.9546394778547181,0.052250731505416426,[-0.44462138 -0.19823605 -0.13506427],[0.55537862 0.29541796 0.13716491],1.8005404387344655,0.13438702694722693,1.1479560141995884,9.27858767825383e-11,1.0,1.0,3,[0.05580523 0.01178946 0.00367783]
['data' 'LabeledDB_new' 'FourLeg' '391' 'normalized_v2.ply'],FourLeg,True,1.015119597465801,4315,8626,0.992051624834984,0.04096660220099679,411,818,1.3098679406718743,0.09416865189028384,[-0.43754977 -0.26674268 -0.14240287],[0.56245023 0.36389822 0.14869317],2.2106280236784253,0.18357707109767363,1.2175569168347835,1.1905401990091258e-11,1.0,1.0,3,[0.07338496 0.02039654 0.00498264]
['data' 'LabeledDB_new' 'FourLeg' '392' 'normalized_v2.ply'],FourLeg,True,1.0272093553642136,8618,17232,0.9625795654247827,0.04374664387984234,510,1016,1.2797102705472692,0.09527224195412098,[-0.53691632 -0.22178999 -0.16903141],[0.46308368 0.33054286 0.17137557],2.161515583017854,0.1880179591076514,1.1920354399683573,1.56106064387817e-10,1.0,1.0,3,[0.07514699 0.01626923 0.00604486]
['data' 'LabeledDB_new' 'FourLeg' '393' 'normalized_v2.ply'],FourLeg,True,1.0011654412273128,9757,19510,0.7174299189905271,0.020833310020397528,609,1214,1.105522642794322,0.06871383012712946,[-0.48633903 -0.26038179 -0.11655835],[0.51366097 0.42041835 0.1166863 ],2.1456755607332996,0.15879299039672867,1.2320275554051945,6.49631709043469e-11,1.0,1.0,3,[0.05170634 0.02279204 0.00319534]
['data' 'LabeledDB_new' 'FourLeg' '394' 'normalized_v2.ply'],FourLeg,True,1.2118017311840417,9009,18014,1.0380199124659266,0.03730674195500185,383,762,1.8817541035722425,0.13601281219956798,[-0.50045341 -0.42344615 -0.12850784],[0.49954659 0.47476017 0.16722625],2.9191412959724667,0.26563023200780167,1.376311466526072,5.984042653168114e-11,1.0,1.0,3,[0.07086481 0.03731053 0.00608512]
