path,surface_area,compactness,sphericity,rectangularity,convexity,diameter,eccentricity,major_eccentricity,minor_eccentricity
['data' 'LabeledDB_new' 'Hand' '186' 'normalized_v2.ply'],-0.30617952954838457,-0.48447624775726533,0.032952153906739556,0.17938637979893074,0.33327660640003326,-0.7103804127242592,-0.1492053851423454,-0.1128214118945436,-0.2568167977681636
['data' 'LabeledDB_new' 'Hand' '187' 'normalized_v2.ply'],-0.4552401926396622,-0.4206825263311013,-0.15839507564744212,0.15296890070156108,0.44597510297266635,-0.7388429063033273,0.0851107031820064,-0.03766959993222765,-0.16050011009628876
['data' 'LabeledDB_new' 'Hand' '188' 'normalized_v2.ply'],-0.19984236884979378,-0.17673604743942906,-0.5372154229627184,-0.7523221703677784,-0.6178513420578954,-0.6189998070168948,-0.5183361909315878,-0.28324264315937775,-0.44708898388556345
['data' 'LabeledDB_new' 'Hand' '189' 'normalized_v2.ply'],0.6241358930605292,-0.14187670423740067,-0.5689207097639682,-0.598955919877094,-0.5543831282629357,1.277632809881252,-0.6545811621038206,-0.5460069733643205,-0.43976504968297536
['data' 'LabeledDB_new' 'Hand' '190' 'normalized_v2.ply'],-0.35411220281136896,-0.09579086964906472,-0.6061180624339959,-0.5708963886513134,-0.3250482545461577,-0.6153116694201195,-0.09653952388064377,-0.40454398727850044,0.2068330039177061
['data' 'LabeledDB_new' 'Hand' '191' 'normalized_v2.ply'],0.18160168154310766,-0.46400045194934686,-0.03604761534176803,-0.071314146205305,0.25027671657808764,-0.4645419708457908,-0.5562249223826888,-0.3290782813964105,-0.46173249186495824
['data' 'LabeledDB_new' 'Hand' '192' 'normalized_v2.ply'],-0.36905793050403696,-0.09959964845964894,-0.6032255894607175,0.44000344006897385,0.5321407975677942,-0.7269683746765103,1.6020116280061243,-0.33048939858584825,1.8680619182053728
['data' 'LabeledDB_new' 'Hand' '193' 'normalized_v2.ply'],-0.3392682157272786,-0.13730386784494636,-0.5728377381646708,-0.3909154691879468,-0.38672470464799336,-0.5698110801731522,-0.47583956174646397,-0.0069416345466680246,-0.5071525903071835
['data' 'LabeledDB_new' 'Hand' '194' 'normalized_v2.ply'],-0.3355859557695764,-0.09720636163513008,-0.6050466907302101,-0.3640348840478914,-0.3096555075455194,-0.7313926665152606,-0.26960713244233464,-0.1313098270688903,-0.32857704672818033
['data' 'LabeledDB_new' 'Hand' '195' 'normalized_v2.ply'],-0.32099293624264713,-0.14879645432827998,-0.5628910693093382,-0.05023666868196459,0.030825112523605203,-0.6440267042961424,-0.4228071042433331,0.04758713712427326,-0.48982986856797855
['data' 'LabeledDB_new' 'Hand' '196' 'normalized_v2.ply'],-0.3227033693290735,-0.12770698796241622,-0.5808887700136666,-0.6445020386463555,-0.3764015357991747,-0.5870312250161255,-0.4883068596707703,-0.4899001468119047,-0.18488656996221275
['data' 'LabeledDB_new' 'Hand' '197' 'normalized_v2.ply'],-0.3444532327396859,-0.10960138673760206,-0.5954812987733142,-0.4975918701784784,-0.42264874708413264,-0.7437356997211091,-0.5100583332771141,-0.16051734956132185,-0.48916178013942746
['data' 'LabeledDB_new' 'Hand' '198' 'normalized_v2.ply'],-0.6491685494632555,-0.4584697016219044,-0.05332511190392969,0.16808704641803077,0.364362154653427,-0.7521013876775574,0.3198668753844996,0.9914075089736772,-0.40820810052953477
['data' 'LabeledDB_new' 'Hand' '199' 'normalized_v2.ply'],-0.2018898183762203,-0.4981463490062435,0.08398492180060939,0.8131177518368147,0.7638948831721543,-0.5029959160449974,-0.21757463358077872,0.25209337698055023,-0.4397779311694817
['data' 'LabeledDB_new' 'Hand' '200' 'normalized_v2.ply'],-0.40393215932810417,-0.43403769632063494,-0.12364268285199921,-0.0979211007612896,0.2697252936969861,-0.6837293554853265,0.14661456605639328,-0.22595964392327889,0.08820029559027874
['data' 'LabeledDB_new' 'Human' '1' 'normalized_v2.ply'],-0.7536072227199772,-0.008216280292360684,-0.6650895368116791,-0.2056438626493216,-0.4003312786483041,-0.718881336929737,1.538957935396569,0.9169049468832493,-0.09306340005484154
['data' 'LabeledDB_new' 'Human' '10' 'normalized_v2.ply'],-0.7585131993726465,-0.1205543795853157,-0.58674448681981,-0.5507148062633566,-0.5411023685494305,-0.6553967675853171,1.3982359368345123,0.3937389198174028,0.12565622685362396
['data' 'LabeledDB_new' 'Human' '11' 'normalized_v2.ply'],-0.5818932823343802,-0.24560746123697533,-0.4631604305866439,-0.6633303227129717,-0.6576620964072663,-0.7092767393455239,0.9236082129381462,0.12320997533916347,0.15120278048411348
['data' 'LabeledDB_new' 'Human' '12' 'normalized_v2.ply'],-0.6187642699247821,-0.3160068607706953,-0.3663276574987606,-0.6459552209209423,-0.5899817624378588,-0.6987170049273952,0.9074521245438862,0.22721830665032966,0.05356421878275081
['data' 'LabeledDB_new' 'Human' '13' 'normalized_v2.ply'],-0.5505521511221574,-0.4474488700066718,-0.08620197982548577,0.00282367178161879,0.1893354194274822,-0.6816263679197223,0.08589303881065818,0.19169267674383939,-0.28818534803198026
['data' 'LabeledDB_new' 'Human' '14' 'normalized_v2.ply'],-0.6316505989466812,-0.14624435058612045,-0.565129415231851,-1.0968240587119171,-1.1111472402136213,0.0317246137402003,-0.5352442426160574,-0.3520570779086274,-0.4247284252954413
['data' 'LabeledDB_new' 'Human' '15' 'normalized_v2.ply'],-0.5156415033286607,-0.13103292826192972,-0.5781241544546434,-0.4387378484829084,-0.23440759176949336,-0.7615177071508422,-0.3784166953701226,0.2733423612277058,-0.5109827061060657
['data' 'LabeledDB_new' 'Human' '16' 'normalized_v2.ply'],-0.6197690997784843,-0.26684700520590193,-0.4365667714378865,-0.12003573475424119,-0.21569537107122475,-0.6903406890354401,-0.24539839121307808,0.5622019618678512,-0.5027622724797893
['data' 'LabeledDB_new' 'Human' '17' 'normalized_v2.ply'],-0.6127872953739362,-0.15834948145529054,-0.5543580033706452,-0.7220577167994381,-0.76638036368068,0.07814636051794326,-0.2303408372101566,0.014591537219801406,-0.3739405528695857
['data' 'LabeledDB_new' 'Human' '18' 'normalized_v2.ply'],-0.34193226540458316,-0.4934774041040096,0.06606675480972382,0.12760711281017173,0.34218533383623806,-0.689683031549922,-0.45727534633500466,-0.042776035150513016,-0.48750632635252633
['data' 'LabeledDB_new' 'Human' '19' 'normalized_v2.ply'],-0.7303456782785466,-0.1844088744191878,-0.5297660097462187,-0.49538673508493414,-0.4106860093918416,-0.7254258366592679,1.1185884093791532,0.4663992288616399,-0.01956098464000314
['data' 'LabeledDB_new' 'Human' '2' 'normalized_v2.ply'],-0.6684227985913755,-0.303967474478168,-0.3847793335436364,-0.27011143108186575,-0.24809586226873473,-0.6538962590437082,0.7639495934482251,0.23922102129864817,-0.016905638282649384
['data' 'LabeledDB_new' 'Human' '20' 'normalized_v2.ply'],-0.7170042748149382,-0.10502760510481023,-0.5990498346126523,-0.4997223077640833,-0.4096650984237501,-0.6729752015428677,1.3441254301327292,0.37753711274940094,0.11724377592413554
['data' 'LabeledDB_new' 'Human' '3' 'normalized_v2.ply'],-0.6907932593600167,-0.18597356919951377,-0.5282245598322932,-0.6478746110546869,-0.579891932836017,-0.47242370228392044,-0.23307804005061344,0.5785642028255443,-0.5009016547105153
['data' 'LabeledDB_new' 'Human' '4' 'normalized_v2.ply'],-0.677508223554991,-0.18200507999734758,-0.5321192433415123,-0.7038791817928112,-0.6414789050951912,-0.42716735531748307,-0.17383270823109342,0.15156389798699718,-0.3931937808863751
['data' 'LabeledDB_new' 'Human' '5' 'normalized_v2.ply'],-0.5821140297222105,-0.35939641017570534,-0.2917350793403464,-0.2238965686222436,-0.10306264409015102,-0.7079122374460044,0.40691866733590837,0.10096051423000965,-0.08532162323863836
['data' 'LabeledDB_new' 'Human' '6' 'normalized_v2.ply'],-0.6324154183513174,-0.1987475993800799,-0.5153474120395272,0.3675366617601294,0.27599321721743775,-0.6838896515492728,0.6550623993126907,1.6647991277908565,-0.4228936309042945
['data' 'LabeledDB_new' 'Human' '7' 'normalized_v2.ply'],-0.6873975039101627,-0.2563647750247039,-0.4499441974539901,0.35123279031735044,0.2997788813713843,-0.7176189407729152,0.8411633082181293,1.1460464908825172,-0.31559366651621035
['data' 'LabeledDB_new' 'Human' '8' 'normalized_v2.ply'],-0.8197061268179261,-0.0628419343000508,-0.6299171291185652,-0.7122775596501674,-0.6518960696922393,-0.7504751170220904,0.4608089020689566,0.9410082131882703,-0.36589202008360167
['data' 'LabeledDB_new' 'Human' '9' 'normalized_v2.ply'],-0.8357738912250826,-0.1021666611402703,-0.6012587012394083,-0.7008000223267923,-0.6232400610896777,-0.7461660516035405,0.47645295136303767,1.0447856470312602,-0.3797789826749186
['data' 'LabeledDB_new' 'Mech' '321' 'normalized_v2.ply'],2.4179411654743928,-0.6875057934050312,1.91812710947418,1.4209680613656066,2.0584011469325674,2.211394732701166,-0.6825038383537992,-0.4942923321601603,-0.5477255132088337
['data' 'LabeledDB_new' 'Mech' '322' 'normalized_v2.ply'],2.4377954211557444,-0.6889570741608614,1.953493533574144,1.448694440279019,2.0643743793926665,2.2973372598333617,-0.6828599745225837,-0.49372746763354214,-0.5487103193298873
['data' 'LabeledDB_new' 'Mech' '323' 'normalized_v2.ply'],2.678549828398096,-0.6906004421222679,1.9945385641866156,1.6379008307862237,2.0667566784139364,2.7893845576577316,-0.6829347491353615,-0.49396083590848566,-0.5487293999599822
['data' 'LabeledDB_new' 'Mech' '324' 'normalized_v2.ply'],1.3386677668581168,-0.6812351366464255,1.7741493950893805,0.8056629167238661,1.6126557195933804,-0.07793849747305556,-0.6706263786686121,-0.5451482840137218,-0.48157822464572536
['data' 'LabeledDB_new' 'Mech' '325' 'normalized_v2.ply'],2.1226737651004197,-0.6752402073125421,1.6485974118743123,2.6393081125372198,2.0262922599124673,1.6249419008189336,-0.6775642064641015,-0.474252150436245,-0.5489093808926726
['data' 'LabeledDB_new' 'Mech' '326' 'normalized_v2.ply'],2.5139515419778973,-0.6972417748876297,2.1721003664216347,2.839446989256801,1.952037064521708,2.633136695504686,-0.6508294477034781,-0.5076517724562863,-0.47512689814240167
['data' 'LabeledDB_new' 'Mech' '327' 'normalized_v2.ply'],1.1597693849228459,-0.6773736602918214,1.6920231844420228,1.2413372324692482,2.0166697779897222,0.4233788011914806,-0.6377766162856174,-0.5547589215315022,-0.38157969423190546
['data' 'LabeledDB_new' 'Mech' '328' 'normalized_v2.ply'],2.7416923445196257,-0.6932367728970259,2.0627015539644016,1.9185054460215034,2.087645615857682,2.9608886461755963,-0.6830254196891103,-0.49533851168966264,-0.5481662333207453
['data' 'LabeledDB_new' 'Mech' '329' 'normalized_v2.ply'],2.739246648264599,-0.6894507346973332,1.9657102190298599,2.6032388976823166,2.0734036972273517,2.9614854406396782,-0.682753489303563,-0.49314101701259544,-0.5488180020756837
['data' 'LabeledDB_new' 'Mech' '330' 'normalized_v2.ply'],2.50593628863075,-0.6886292991100557,1.9454348366205214,1.4953931997632166,2.0672326493067814,2.4865589001290145,-0.6831500090208629,-0.49513806602687654,-0.5485141837075993
['data' 'LabeledDB_new' 'Mech' '331' 'normalized_v2.ply'],2.3126040590469543,-0.636453995635575,1.0402242370066823,1.8822887262073897,1.7392786691455153,2.155992171894553,-0.6704658720551732,-0.45412130843869675,-0.5464646172033032
['data' 'LabeledDB_new' 'Mech' '332' 'normalized_v2.ply'],2.0499285264145817,-0.6906734932803902,1.9963883256373491,2.773158110497696,1.9468670256271425,1.9448407973632347,-0.6710260370076649,-0.45274445987136364,-0.5479878100900545
['data' 'LabeledDB_new' 'Mech' '333' 'normalized_v2.ply'],2.32450229332212,-0.6333684994787232,1.002994776734943,1.2710257245723495,1.7343471940081585,2.174112680248712,-0.6710731081318431,-0.4536401976363899,-0.5476607261569699
['data' 'LabeledDB_new' 'Mech' '334' 'normalized_v2.ply'],2.1097758740739727,-0.6761814825106451,1.6675920329155405,2.4339340365000335,2.0017716890366986,2.6610213922820294,-0.6509241895285741,-0.5556053273046069,-0.4156158738996335
['data' 'LabeledDB_new' 'Mech' '335' 'normalized_v2.ply'],2.460208600489667,-0.6875057810611795,1.918126812094214,1.445216198049844,2.058160464902796,2.2923066283518496,-0.6826818426709366,-0.49300867560348977,-0.54875136984946
['data' 'LabeledDB_new' 'Mech' '336' 'normalized_v2.ply'],0.7827424508109051,-0.698523900729611,2.208714389282489,0.8694154083308853,1.6622110992383647,0.07259817772154434,-0.6782457607169987,-0.47723607610394464,-0.5486505484037535
['data' 'LabeledDB_new' 'Mech' '337' 'normalized_v2.ply'],1.8842545417683045,-0.7143646325985601,2.7381822552296735,2.5737986100560732,1.987747758700473,0.6178992862326305,-0.6404044006912872,-0.5117890524183167,-0.4493144257767563
['data' 'LabeledDB_new' 'Mech' '338' 'normalized_v2.ply'],1.677177354333149,-0.7032293645660903,2.350299125982724,1.2571206200045166,2.003407597349877,0.6822213197943301,-0.683692233355165,-0.5045095686200282,-0.5443472288362071
['data' 'LabeledDB_new' 'Mech' '339' 'normalized_v2.ply'],2.332368947894051,-0.6364538373823014,1.0402222945017907,2.190502764151869,1.7385332668290785,2.154805935725155,-0.6706796630532124,-0.45268959420541743,-0.5474572934092435
['data' 'LabeledDB_new' 'Mech' '340' 'normalized_v2.ply'],1.7735129962553866,-0.6761815552984392,1.667593511721659,2.0743115461084165,1.9999739641775702,1.8257989703361657,-0.6506925114692912,-0.5543445414581937,-0.4170509401455958
['data' 'LabeledDB_new' 'Octopus' '121' 'normalized_v2.ply'],-0.7021659368845391,-0.20195719414095353,-0.5120275265595702,-0.8137316974534455,-0.7620688701359299,-0.6440467141256452,-0.5109027641151792,-0.37083560683268463,-0.3820011620908645
['data' 'LabeledDB_new' 'Octopus' '122' 'normalized_v2.ply'],-0.5566715600764776,-0.059184030333072124,-0.6324312432502961,-0.9070565851625607,-1.0027339382071576,0.0027798356572754142,-0.4924464346057004,-0.5115520330051234,-0.14016475482798804
['data' 'LabeledDB_new' 'Octopus' '123' 'normalized_v2.ply'],0.29424334404736846,-0.39615981987311355,-0.21643406030000742,-0.7360087176025828,-0.6408451019222684,-0.19575757623506113,-0.6774213529865923,-0.5456990476116268,-0.49821981289883394
['data' 'LabeledDB_new' 'Octopus' '124' 'normalized_v2.ply'],-1.108291629085698,-0.03785260199613368,-0.6466210076797526,-1.1998519038791193,-1.4479159248214832,0.349184059015099,-0.5820385806848407,-0.4841672498364156,-0.3689267466745791
['data' 'LabeledDB_new' 'Octopus' '125' 'normalized_v2.ply'],-0.4059612263088579,-0.42064542545548594,-0.15848833834685103,-0.9826866725089062,-1.033112655080078,-0.07021650506733189,-0.44209178380292324,-0.2535143809672418,-0.392937391732925
['data' 'LabeledDB_new' 'Octopus' '126' 'normalized_v2.ply'],-0.7517220328248988,0.4676419083585618,-0.8447473218264528,-1.1324847314731212,-1.3678552296832551,-0.0701450655087813,-0.48283192702195127,-0.5259021945611883,-0.07663527580858741
['data' 'LabeledDB_new' 'Octopus' '127' 'normalized_v2.ply'],-0.054177233838361503,-0.1647258809964343,-0.5485228429368613,-0.7996359222408157,-0.8841499130904186,0.051793058721812044,-0.6089037027060078,-0.5272196200763503,-0.35922225486373044
['data' 'LabeledDB_new' 'Octopus' '128' 'normalized_v2.ply'],-0.7824487185636143,0.029263206807870645,-0.6865886041464506,-0.969511287447023,-1.1240793569885243,-0.7621480293847968,-0.4119009575190328,-0.42512854836974584,-0.18481876284513257
['data' 'LabeledDB_new' 'Octopus' '129' 'normalized_v2.ply'],-0.5550173477493764,-0.44079150741840384,-0.10512329355577318,-0.8450339553397872,-1.0156049762303196,1.4993425605735684,-0.5030079592214928,-0.46699419871887143,-0.25574583635688497
['data' 'LabeledDB_new' 'Octopus' '130' 'normalized_v2.ply'],-0.5815430556806501,-0.4084320506096218,-0.18826436482382103,-0.9243431907206607,-0.9943240457248922,0.8430794633511675,-0.5281721882186285,-0.49863209547357407,-0.24284720598531037
['data' 'LabeledDB_new' 'Octopus' '131' 'normalized_v2.ply'],0.04549618215778945,-0.27285749125983383,-0.42866276398554254,-0.8766550147611656,-0.8141321840406687,0.4266492907953882,-0.5886142113774909,-0.4676804231477916,-0.4004445256788521
['data' 'LabeledDB_new' 'Octopus' '132' 'normalized_v2.ply'],-0.5730768411678787,-0.515588989557434,0.15587149469975162,0.7732369079894608,0.25322118223486806,-0.6248435732962011,-0.3010406072672858,0.4297985748513621,-0.5041140447860202
['data' 'LabeledDB_new' 'Octopus' '133' 'normalized_v2.ply'],-0.30700474968272723,-0.37340499227208135,-0.2645209568304678,-0.7362837923584986,-0.6408361036923336,-0.7780408154963742,-0.6025643193522847,-0.49375475523613227,-0.3949540829241649
['data' 'LabeledDB_new' 'Octopus' '134' 'normalized_v2.ply'],-0.08075987275794225,-0.04766989472894994,-0.6401885142857517,-0.818600386475412,-0.9930824853419681,0.06761673601791106,-0.6546951885514599,-0.4331850080584453,-0.531829636506934
['data' 'LabeledDB_new' 'Octopus' '135' 'normalized_v2.ply'],0.48484614070770704,0.27245522510057196,-0.7900783669181697,-0.8056673888352336,-1.0176888710756755,0.07157514026285056,-0.683188869786629,-0.5233028788044106,-0.5311508038841536
['data' 'LabeledDB_new' 'Octopus' '136' 'normalized_v2.ply'],-0.25552060456118686,-0.394311405821614,-0.2205344411737715,-0.7569649800170601,-0.5848606493894265,-0.7585830039948726,-0.6359878766468126,-0.4722960176953491,-0.4775988643774372
['data' 'LabeledDB_new' 'Octopus' '137' 'normalized_v2.ply'],-0.5629384145643409,-0.3783363582628008,-0.25452522640142733,-1.0086927890511423,-1.081163306968932,0.8261135735443239,-0.651013212143977,-0.5306693906319407,-0.4509776023426687
['data' 'LabeledDB_new' 'Octopus' '138' 'normalized_v2.ply'],-0.2254063775313635,-0.4905009187670573,0.05491307112233817,-0.7153742678063572,-0.8919769722242069,1.7223631003696518,-0.609951246018818,-0.37314126878753884,-0.5007024161788253
['data' 'LabeledDB_new' 'Octopus' '139' 'normalized_v2.ply'],-0.6350122909889491,-0.06351594654772472,-0.6294512026996832,-0.9224188517049892,-0.9298793146679757,0.09967008043893226,-0.3015575110857804,-0.5239790059958056,0.3223042968318836
['data' 'LabeledDB_new' 'Octopus' '140' 'normalized_v2.ply'],-0.5815324061006513,-0.20469908424511857,-0.5091637527238262,-0.9887447436410356,-1.0153379271686176,-0.20059925669671555,-0.5163141846978937,-0.5191313593522754,-0.17084016214283876
['data' 'LabeledDB_new' 'Plier' '201' 'normalized_v2.ply'],-0.794706282824603,-0.22978865472189133,-0.4817122769012231,0.04454277886106613,-0.28392750493868285,-0.07153634184069814,1.911816827864269,-0.3161409170630896,2.0966311355794414
['data' 'LabeledDB_new' 'Plier' '202' 'normalized_v2.ply'],-0.7715315403371885,-0.22074387262278866,-0.49187579824388233,-0.02492286366509428,-0.3770108719918814,0.31557482565101846,1.8163068606803194,-0.3866063685121511,2.5863833548730386
['data' 'LabeledDB_new' 'Plier' '203' 'normalized_v2.ply'],-0.7380936858289109,-0.2122308796502068,-0.5011630331747402,-0.06977875793784946,-0.4381815611850809,0.6559543463171821,1.7529520668046612,-0.4427538751759485,3.1849615795498507
['data' 'LabeledDB_new' 'Plier' '204' 'normalized_v2.ply'],-0.8773413228150636,-0.2382339277611853,-0.4719345584992924,-0.0914471358744675,-0.5235651295611816,-0.7826547154829885,2.977744177298928,-0.06589916357076506,1.690061575576334
['data' 'LabeledDB_new' 'Plier' '205' 'normalized_v2.ply'],-0.7781531155081662,-0.209482041607563,-0.5041060831453721,0.12821888105162418,-0.4393682944788604,0.243771038982946,1.9873992305678227,-0.35045451230531666,2.449956388962311
['data' 'LabeledDB_new' 'Plier' '206' 'normalized_v2.ply'],-0.7193979059245608,-0.1982470785927872,-0.5158620168943253,-0.11363139329613246,-0.4918832817073727,0.92613074660242,1.6779522425032927,-0.4908647992930891,3.908910005322205
['data' 'LabeledDB_new' 'Plier' '207' 'normalized_v2.ply'],-0.667711734675587,-0.19011597439530759,-0.5241064126471278,-0.0933192913462155,-0.5280639732123893,1.5966007566674554,1.5907823676073194,-0.5335302916608247,4.84280865183227
['data' 'LabeledDB_new' 'Plier' '208' 'normalized_v2.ply'],-0.6014546673979405,-0.1620089423477777,-0.5510231007874656,-0.18331487247059092,-0.5933805606642604,2.379205006218651,1.6317629999913903,-0.5338078839026519,4.948617857528858
['data' 'LabeledDB_new' 'Plier' '209' 'normalized_v2.ply'],-0.6575994159735652,-0.16683841879721284,-0.5465642948056081,-0.19380413159351928,-0.6108791874327555,1.7181814578805146,2.1038255049739836,-0.4541746304027547,3.925981042287689
['data' 'LabeledDB_new' 'Plier' '210' 'normalized_v2.ply'],-0.7306204905345017,-0.1981811541786629,-0.5159297340827951,-0.16663815278558586,-0.579969490353972,0.7065458532671454,2.1593607867623663,-0.35667431598950106,2.705101350216664
['data' 'LabeledDB_new' 'Plier' '211' 'normalized_v2.ply'],-0.8170847967154043,-0.20946283270245003,-0.5041265551666695,-0.09067632362108843,-0.5486367333741264,-0.22340319955639035,2.6965772804041896,-0.23479288946949742,2.293557659441678
['data' 'LabeledDB_new' 'Plier' '212' 'normalized_v2.ply'],-0.9198687753130057,-0.284409652138833,-0.4129682494793967,0.08134434884629956,-0.3684066863672777,-0.7821997495371764,2.9989090708179464,0.4319088187135602,0.6678607149982979
['data' 'LabeledDB_new' 'Plier' '213' 'normalized_v2.ply'],-0.9514716207537952,-0.2251546777380795,-0.48695837522992497,0.8608568712495824,0.19141469658619414,-0.7829447107058993,3.381683706885628,0.9749062898382719,0.3302968058056329
['data' 'LabeledDB_new' 'Plier' '214' 'normalized_v2.ply'],-0.9221519228739862,-0.2320221014228693,-0.4791540110568979,0.568677157002746,-0.058026357513979256,-0.7833552089238701,2.879077618107503,0.3500370533623363,0.7251340565126309
['data' 'LabeledDB_new' 'Plier' '215' 'normalized_v2.ply'],-0.8793439414530944,-0.2217312907938526,-0.49078132086849796,0.4528085403290607,-0.17313483153769443,-0.7834441474981804,2.53543057891803,0.07622027649903801,1.033473418455175
['data' 'LabeledDB_new' 'Plier' '216' 'normalized_v2.ply'],-0.8619333131895945,-0.21753346076706648,-0.49540928447519844,0.3214230456377408,-0.2733424047124102,-0.7828996049821145,2.3736260032203167,-0.08528297121349646,1.369822418651522
['data' 'LabeledDB_new' 'Plier' '217' 'normalized_v2.ply'],-0.7258623648328062,-0.17887793695274345,-0.5351539858001292,0.11733952582985065,-0.5065933669668702,0.9647575941846183,1.8311105268196133,-0.45019223218130555,3.4214244133682796
['data' 'LabeledDB_new' 'Plier' '218' 'normalized_v2.ply'],-0.6264963771046002,-0.15482363368618285,-0.5575361624236185,0.037678764940504934,-0.57827831776329,2.174242093143576,1.553434508923164,-0.5226904472237625,4.431996689973699
['data' 'LabeledDB_new' 'Plier' '219' 'normalized_v2.ply'],-0.7543084761074356,-0.0690209005911131,-0.6256142493658919,-0.45468709041924965,-0.5734228255091605,1.7014814248383991,2.7040286181744486,-0.34535150037632595,3.2111069528243044
['data' 'LabeledDB_new' 'Plier' '220' 'normalized_v2.ply'],-0.7533662601715376,-0.05902622366792029,-0.6325391577799293,-0.3472922663028348,-0.49157670151331856,1.5871230931672309,2.913379528097063,-0.22606687136638182,2.4225949134298066
['data' 'LabeledDB_new' 'Table' '141' 'normalized_v2.ply'],0.5462229734418631,1.9641880779612149,-1.0087431417826112,-0.6798588313360852,-1.0328445744366719,1.6637217088062972,-0.49043576844439835,-0.36435252427386716,-0.363029216919061
['data' 'LabeledDB_new' 'Table' '142' 'normalized_v2.ply'],-0.27535283501096064,2.974289125114771,-1.0462073917382502,-0.3316913398045076,-0.7675167635064636,-0.7690439628125583,2.180134896585631,-0.1221606992318399,1.364272062954895
['data' 'LabeledDB_new' 'Table' '143' 'normalized_v2.ply'],-0.33905429658618225,2.772775947878351,-1.0404178751597861,-0.38900498185552806,-0.6766701691360548,-0.7715484859296392,3.7784567176001826,-0.17920908277775124,2.8123490512697122
['data' 'LabeledDB_new' 'Table' '144' 'normalized_v2.ply'],0.30512657066404647,2.9965502348700044,-1.0468094078561176,-0.512714550564918,-0.8356103401741586,-0.7493595756683163,1.0700125983905957,-0.4979984544388393,2.878757617352026
['data' 'LabeledDB_new' 'Table' '145' 'normalized_v2.ply'],1.0848672292270538,1.5873151558002703,-0.9866942797608704,-0.8744227597694589,-1.2228763278124766,3.0179072397725872,-0.656650664561755,-0.5554354327572149,-0.43139299008943505
['data' 'LabeledDB_new' 'Table' '146' 'normalized_v2.ply'],1.3850344660765506,0.5897008234029705,-0.8712123456129517,-0.559454695047323,-0.9016692236491812,1.4622956519762622,-0.6588730634015846,-0.5550647291754477,-0.43796143374135815
['data' 'LabeledDB_new' 'Table' '147' 'normalized_v2.ply'],0.8366982586769637,0.386309721463101,-0.8241266415811662,-0.4355059727536853,-0.7983711682769402,0.15810703301308196,-0.36330658910132113,-0.55479422280979,0.35811835130385355
['data' 'LabeledDB_new' 'Table' '148' 'normalized_v2.ply'],0.8551564789470512,1.327067783457539,-0.9669395889534582,-0.32740042298370564,-0.7033840156889635,-0.7395565270534026,-0.07783911642586061,-0.5546234574726466,1.1253502444057322
['data' 'LabeledDB_new' 'Table' '149' 'normalized_v2.ply'],0.694516355512837,1.0746431968929033,-0.942579769936589,-0.3675657270604633,-0.6669896153582346,-0.7384983823614559,0.28687899252537413,-0.5543616834765733,2.102238681074138
['data' 'LabeledDB_new' 'Table' '150' 'normalized_v2.ply'],0.43959352708274707,1.342562734735752,-0.9682492054512236,-0.9547401807804736,-1.2032589605130175,2.397465311591035,-0.6571422722317012,-0.40201976672833767,-0.548382745539789
['data' 'LabeledDB_new' 'Table' '151' 'normalized_v2.ply'],0.9651876465641843,1.411047182796519,-0.9738190544943447,-0.5080179045827533,-0.953929751413171,2.5938996474907605,-0.3931763918897203,-0.5542675316643862,0.27433865667704843
['data' 'LabeledDB_new' 'Table' '152' 'normalized_v2.ply'],-0.19959576821572977,0.6809992950595006,-0.8881843098851532,-0.5164772367301408,-1.0434456161572496,0.4112543755391812,-0.2609549569264414,0.29982212226777094,-0.4677196020141376
['data' 'LabeledDB_new' 'Table' '153' 'normalized_v2.ply'],0.5997405933967802,2.0152092853841577,-1.011276804231286,-0.48660396306008274,-0.9368295775929402,2.2919103862841714,0.030755419551717147,-0.45113983934198504,0.5690909904694054
['data' 'LabeledDB_new' 'Table' '154' 'normalized_v2.ply'],0.931175215631113,0.8340616746315653,-0.912421161464547,-0.410107334021698,-0.8467959097249363,2.2116208222599507,-0.4039467443009835,-0.5551395651841153,0.25070382049279055
['data' 'LabeledDB_new' 'Table' '155' 'normalized_v2.ply'],0.4355818966412142,1.774195512620635,-0.9984300052737983,-0.7510766514639172,-0.9454699797952338,-0.747849682491834,-0.5516039804536829,-0.4352250803439427,-0.37635009595689967
['data' 'LabeledDB_new' 'Table' '156' 'normalized_v2.ply'],0.0027023944478796634,2.1620411740627707,-1.0180837099810744,-0.7519845135720765,-1.220487460204636,1.3205503666580678,-0.10717386017234949,-0.13787456680607513,-0.20901382565141804
['data' 'LabeledDB_new' 'Table' '157' 'normalized_v2.ply'],0.7871962432995221,0.7209222139346495,-0.8949716718033867,-0.46757880659520346,-0.700756696413144,-0.6302905541642051,-0.28661927443568813,-0.5538033208675734,0.5567198393170638
['data' 'LabeledDB_new' 'Table' '158' 'normalized_v2.ply'],1.1693587106679748,1.8325128694467865,-1.0017530269349302,-0.8766558733422866,-1.2362355743975801,5.011551518134032,-0.6531757475470975,-0.4352601999373626,-0.5285581536572754
['data' 'LabeledDB_new' 'Table' '159' 'normalized_v2.ply'],1.0317877396297392,2.5466149222334984,-1.0330935287150556,-0.6049494517760016,-0.8761535788309043,3.5982557270750393,-0.2862841878016587,-0.5181979324099119,0.3248936896395725
